"Date"	"Station"	"Tow"	"Time"	"Tide"	"Bottom Depth"	"Cable Out"	"Duration"	"Net Meter Serial"	"Net Meter Start"	"Net Meter End"	"Net Meter Check"	"CB Meter Serial"	"CB Meter Start"	"CB Meter End"	"CB Meter Check"	"Comments"
5/22/1995 0:00:00	915	2	12/30/1899 10:25:00	"4"	24	150	10.00	10369	757327	783607	26280					
5/22/1995 0:00:00	915	3	12/30/1899 10:37:00	"4"	24	150	10.00	10369	783607	810080	26473					
5/22/1995 0:00:00	918	1	12/30/1899 11:12:00	"4"	25	150	10.00	10369	810081	836204	26123	11732	474190	488274	14084	
5/22/1995 0:00:00	918	2	12/30/1899 11:27:00	"4"	25	150	10.00	10369	836204	861641	25437					
5/22/1995 0:00:00	918	3	12/30/1899 11:42:00	"4"	25	150	10.00	10369	861641	887890	26249					
5/23/1995 0:00:00	711	1	12/30/1899 13:28:00	"1"	13	100	10.00	10369	478088	505354	27266	11732	763650	781464	17814	
5/23/1995 0:00:00	711	2	12/30/1899 13:40:00	"1"	13	100	10.00	10369	505354	529512	24158					
5/23/1995 0:00:00	711	3	12/30/1899 13:55:00	"1"	13	100	10.00	10369	529512	555787	26275					
5/23/1995 0:00:00	716	1	12/30/1899 12:32:00	"4"	40	225	10.00	10369	393033	421302	28269	11732	728345	740174	11829	
5/23/1995 0:00:00	716	2	12/30/1899 12:47:00	"4"	40	225	10.00	10369	421302	449561	28259					
5/23/1995 0:00:00	716	3	12/30/1899 13:02:00	"4"	40	225	10.00	10369	449561	478088	28527					
5/23/1995 0:00:00	812	1	12/30/1899 11:12:00	"4"	16	100	10.00	10369	338465	363804	25339	11732	706714	718518	11804	
5/23/1995 0:00:00	812	2	12/30/1899 11:27:00	"4"	16	100	5.00	10369	363804	377653	13849					
5/23/1995 0:00:00	812	3	12/30/1899 11:40:00	"4"	16	100	5.00	10369	377653	392962	15309					
5/23/1995 0:00:00	815	1	12/30/1899 10:19:00	"4"	13	75	10.00	10369	259090	284880	25790	11732	652284	670075	17791	
5/23/1995 0:00:00	815	2	12/30/1899 10:34:00	"4"	13	75	10.00	10369	284880	311100	26220					
5/23/1995 0:00:00	815	3	12/30/1899 10:47:00	"4"	13	75	10.00	10369	311100	338465	27365					
5/23/1995 0:00:00	906	1	12/30/1899 9:12:00	"2"	35	225	10.00	10369	177901	205224	27323	11732	625215	637672	12457	
5/23/1995 0:00:00	906	2	12/30/1899 9:30:00	"2"	35	225	10.00	10369	205230	232326	27096					
5/23/1995 0:00:00	906	3	12/30/1899 9:45:00	"2"	35	225	10.00	10369	232326	259084	26758					
5/23/1995 0:00:00	919	1	12/30/1899 8:00:00	"2"	19	125	10.00	10369	100100	125740	25640	11732	600554	611077	10523	
5/23/1995 0:00:00	919	2	12/30/1899 8:15:00	"2"	19	125	10.00	10369	125740	151808	26068					
5/23/1995 0:00:00	919	3	12/30/1899 8:27:00	"2"	19	125	10.00	10369	151808	177901	26093					
5/24/1995 0:00:00	520	1	12/30/1899 14:42:00	"3"	30	175	10.00	10369	167902	193160	25258	11732	148487	167127	18640	
5/24/1995 0:00:00	520	2	12/30/1899 14:57:00	"2"	30	175	10.00	10369	193160	218104	24944					
5/24/1995 0:00:00	520	3	12/30/1899 15:10:00	"2"	30	175	10.00	10369	218104	244104	26000					
5/24/1995 0:00:00	703	1	12/30/1899 10:53:00	"4"	9	75	10.00	10369	874747	898991	24244	11732	975040	991792	16752	
5/24/1995 0:00:00	703	2	12/30/1899 11:08:00	"4"	9	75	10.00	10369	898991	922779	23788					
5/24/1995 0:00:00	703	3	12/30/1899 11:22:00	"4"	9	75	10.00	10369	922779	947935	25156					
5/24/1995 0:00:00	704	1	12/30/1899 10:09:00	"4"	22	150	10.00	10369	794236	822111	27875	11732	924527	943141	18614	
5/24/1995 0:00:00	704	2	12/30/1899 10:24:00	"4"	22	150	10.00	10369	822111	848844	26733					
5/24/1995 0:00:00	704	3	12/30/1899 10:39:00	"4"	22	150	10.00	10369	848844	874747	25903					
5/24/1995 0:00:00	705	1	12/30/1899 8:33:00	"3"	22	150	10.00	10369	636530	662976	26446	11732	852132	869480	17348	
5/24/1995 0:00:00	705	2	12/30/1899 8:50:00	"3"	22	150	10.00	10369	662976	690430	27454					
5/24/1995 0:00:00	705	3	12/30/1899 9:05:00	"3"	22	150	10.00	10369	690430	718298	27868					
5/24/1995 0:00:00	706	1	12/30/1899 9:22:00	"4"	20	125	10.00	10369	718298	743700	25402	11732	872517	890948	18431	
5/24/1995 0:00:00	706	2	12/30/1899 9:42:00	"4"	20	125	10.00	10369	743700	768711	25011					
5/24/1995 0:00:00	706	3	12/30/1899 9:50:00	"4"	20	125	10.00	10369	768711	794236	25525					
5/24/1995 0:00:00	707	1	12/30/1899 7:40:00	"2"	30	175	10.00	10369	555826	582501	26675	11732	797170	812381	15211	
5/24/1995 0:00:00	707	2	12/30/1899 7:45:00	"2"	30	175	10.00	10369	582501	609412	26911					
5/24/1995 0:00:00	707	3	12/30/1899 8:10:00	"2"	30	175	10.00	10369	609412	636530	27118					
5/24/1995 0:00:00	801	1	12/30/1899 13:50:00	"4"	20	125	10.00	10369	93216	118515	25299	11732	118704	138848	20144	
5/24/1995 0:00:00	801	2	12/30/1899 14:05:00	"4"	20	125	10.00	10369	118515	143127	24612					
5/24/1995 0:00:00	801	3	12/30/1899 14:20:00	"4"	20	125	10.00	10369	143127	167902	24775					
5/24/1995 0:00:00	802	1	12/30/1899 12:10:00	"4"	6	75	10.00	10369	947935	970370	22435	11732	2197	22704	20507	
5/24/1995 0:00:00	802	2	12/30/1899 12:25:00	"4"	6	75	10.00	10369	970370	993217	22847					
5/24/1995 0:00:00	802	3	12/30/1899 12:43:00	"4"	6	75	10.00	10369	993217	15684	22467					
5/24/1995 0:00:00	804	1	12/30/1899 13:00:00	"4"	38	225	10.00	10369	15684	41714	26030	11732	59805	79204	19399	
5/24/1995 0:00:00	804	2	12/30/1899 13:15:00	"4"	38	225	10.00	10369	41714	67578	25864					
5/24/1995 0:00:00	804	3	12/30/1899 13:30:00	"4"	38	225	10.00	10369	67578	93155	25577					
5/25/1995 0:00:00	405	1	12/30/1899 13:35:00	"4"	15	100	10.00	10369	681885	705918	24033	11732	531150	550640	19490	
5/25/1995 0:00:00	405	2	12/30/1899 13:50:00	"4"	15	100	10.00	10369	705918	729696	23778					
5/25/1995 0:00:00	405	3	12/30/1899 14:05:00	"4"	15	100	10.00	10369	729690	753083	23393					
5/25/1995 0:00:00	418	1	12/30/1899 12:44:00	"4"	38	225	10.00	10369	604989	631004	26015	11732	479604	496407	16803	
5/25/1995 0:00:00	418	2	12/30/1899 12:59:00	"4"	38	225	10.00	10369	631004	656357	25353					
5/25/1995 0:00:00	418	3	12/30/1899 13:15:00	"4"	38	225	10.00	10369	656357	681887	25530					
5/25/1995 0:00:00	513	1	12/30/1899 7:58:00	"2"	30	175	10.00	10369	244108	269905	25797	11732	203051	223964	20913	
5/25/1995 0:00:00	513	2	12/30/1899 8:12:00	"2"	30	175	10.00	10369	269905	295627	25722					
5/25/1995 0:00:00	513	3	12/30/1899 8:27:00	"2"	30	175	10.00	10369	295627	321119	25492					
5/25/1995 0:00:00	602	1	12/30/1899 11:48:00	"4"	11	75	10.00	10369	542514	562096	19582	11732	423419	443224	19805	
5/25/1995 0:00:00	602	2	12/30/1899 12:02:00	"4"	11	75	10.00	10369	562096	584084	21988					
5/25/1995 0:00:00	602	3	12/30/1899 12:17:00	"4"	11	75	10.00	10369	584084	604989	20905					
5/25/1995 0:00:00	606	1	12/30/1899 10:52:00	"4"	21	125	10.00	10369	468817	493444	24627	11732	385891	404804	18913	
5/25/1995 0:00:00	606	2	12/30/1899 11:07:00	"4"	21	125	10.00	10369	493444	518857	25413					
5/25/1995 0:00:00	606	3	12/30/1899 11:22:00	"4"	21	125	10.00	10369	518857	542514	23657					
5/25/1995 0:00:00	609	1	12/30/1899 9:55:00	"4"	29	200	10.00	10369	390555	416985	26430	11732				"CB sample lost in lab, CB meter numbers deleted."
5/25/1995 0:00:00	609	2	12/30/1899 10:10:00	"4"	29	200	10.00	10369	416985	443283	26298					
5/25/1995 0:00:00	609	3	12/30/1899 10:25:00	"4"	29	200	10.00	10369	443283	468817	25534					
5/25/1995 0:00:00	610	1	12/30/1899 8:55:00	"2"	11	75	10.00	10369	321120	344148	23028	11732	262610	281127	18517	
5/25/1995 0:00:00	610	2	12/30/1899 9:12:00	"2"	11	75	10.00	10369	344148	366797	22649					
5/25/1995 0:00:00	610	3	12/30/1899 9:28:00	"2"	11	75	10.00	10369	366797	390550	23753					
5/26/1995 0:00:00	323	1	12/30/1899 10:00:00	"4"	15	100	10.00	10369	848963	872525	23562	11732	622787	636613	13826	
5/26/1995 0:00:00	323	2	12/30/1899 10:15:00	"4"	15	100	10.00	10369	872528	894795	22267					
5/26/1995 0:00:00	323	3	12/30/1899 10:30:00	"4"	15	100	10.00	10369	894795	915932	21137					
5/26/1995 0:00:00	330	1	12/30/1899 9:37:00	"4"	10	75	10.00	10369	824585	848963	24378	11732	622787	636341	13554	
5/26/1995 0:00:00	340	1	12/30/1899 8:20:00	"3"	11	75	10.00	10369	753273	777498	24225	11732	584774	599758	14984	
5/26/1995 0:00:00	340	2	12/30/1899 8:42:00	"3"	11	75	10.00	10369	777498	801139	23641					
5/26/1995 0:00:00	340	3	12/30/1899 8:58:00	"3"	11	75	10.00	10369	801139	824583	23444					
5/26/1995 0:00:00	411	1	12/30/1899 11:35:00	"4"	25	150	10.00	10369	915947	940510	24563	11732	676894	691394	14500	
5/26/1995 0:00:00	411	2	12/30/1899 11:50:00	"4"	25	150	10.00	10369	940515	964720	24205					
5/26/1995 0:00:00	411	3	12/30/1899 12:03:00	"4"	25	150	10.00	10369	964720	988799	24079					
5/26/1995 0:00:00	504	1	12/30/1899 12:35:00	"4"	25	150	10.00	10369	988799	13549	24750	11732	694000	707670	13670	
6/5/1995 0:00:00	809	1	12/30/1899 8:40:00	"2"	40	225	10.00	10369	82078	105181	23103	11732	775317	795251	19934	
6/5/1995 0:00:00	809	2	12/30/1899 8:56:00	"2"	40	225	10.00	10369	105181	128514	23333					
6/5/1995 0:00:00	809	3	12/30/1899 9:14:00	"2"	40	225	10.00	10369	128514	152330	23816					
6/5/1995 0:00:00	901	1	12/30/1899 9:15:00	"2"	8	75	10.00	10369	152347	173280	20933	11732	833241	841771	8530	
6/5/1995 0:00:00	901	2	12/30/1899 9:30:00	"2"	8	75	10.00	10369	173280	195587	22307					
6/5/1995 0:00:00	901	3	12/30/1899 9:45:00	"2"	8	75	10.00	10369	195587	217083	21496					
6/5/1995 0:00:00	902	1	12/30/1899 10:00:00	"2"	25	150	10.00	10369	217086	239823	22737	11732	879362	898305	18943	
6/5/1995 0:00:00	902	2	12/30/1899 10:21:00	"2"	25	150	10.00	10369	239823	262811	22988					
6/5/1995 0:00:00	902	3	12/30/1899 10:37:00	"2"	25	150	10.00	10369	262811	286046	23235					
6/5/1995 0:00:00	914	1	12/30/1899 14:22:00	"2"	26	150	10.00	10369	427948	450108	22160	11732	57975	77311	19336	
6/5/1995 0:00:00	914	2	12/30/1899 14:38:00	"2"	26	150	10.00	10369	450108	473098	22990					
6/5/1995 0:00:00	914	3	12/30/1899 14:53:00	"2"	26	150	10.00	10369	473098	495792	22694					
6/5/1995 0:00:00	915	1	12/30/1899 11:08:00	"2"	26	150	10.00	10369	286046	308958	22912	11732	956661	976612	19951	
6/5/1995 0:00:00	915	2	12/30/1899 11:23:00	"2"	26	150	10.00	10369	308958	332563	23605					
6/5/1995 0:00:00	915	3	12/30/1899 11:38:00	"2"	26	150	10.00	10369	332563	356542	23979					
6/5/1995 0:00:00	918	1	12/30/1899 12:15:00	"2"	26	150	10.00	10369	356542	381207	24665	11732	996007	1016210	20203	
6/5/1995 0:00:00	918	2	12/30/1899 12:30:00	"2"	26	150	10.00	10369	381207	404672	23465					
6/5/1995 0:00:00	918	3	12/30/1899 12:45:00	"2"	26	150	10.00	10369	404672	427947	23275					
6/5/1995 0:00:00	919	1	12/30/1899 15:38:00	"2"	21	125	10.00	10369	495794	517603	21809	11732	117454	135267	17813	
6/5/1995 0:00:00	919	2	12/30/1899 15:53:00	"2"	21	125	10.00	10369	517603	540127	22524					
6/5/1995 0:00:00	919	3	12/30/1899 16:07:00	"2"	21	125	10.00	10369	540127	561790	21663					
6/6/1995 0:00:00	705	1	12/30/1899 14:38:00	"2"	18	125	10.00	10369	10454	33364	22910	11732	519115	537418	18303	
6/6/1995 0:00:00	705	2	12/30/1899 14:49:00	"2"	18	125	10.00	10369	33364	55975	22611					
6/6/1995 0:00:00	705	3	12/30/1899 15:04:00	"2"	18	125	10.00	10369	55975	78306	22331					
6/6/1995 0:00:00	707	1	12/30/1899 11:48:00	"2"	32	200	10.00	10369	876996	900670	23674	11732	421323	441100	19777	
6/6/1995 0:00:00	711	1	12/30/1899 13:34:00	"2"	12	75	10.00	10369	966315	987145	20830	11732	480991	499691	18700	
6/6/1995 0:00:00	711	2	12/30/1899 13:49:00	"2"	12	75	5.00	10369	987145	998756	11611					
6/6/1995 0:00:00	711	3	12/30/1899 13:59:00	"2"	12	75	5.00	10369	998756	10446	11690					
6/6/1995 0:00:00	716	1	12/30/1899 12:30:00	"2"	38	225	10.00	10369	900628	922401	21773	11732	441101	459688	18587	
6/6/1995 0:00:00	716	2	12/30/1899 12:45:00	"2"	38	225	10.00	10369	922401	944599	22198					
6/6/1995 0:00:00	716	3	12/30/1899 13:00:00	"2"	38	225	10.00	10369	944599	966311	21712					
6/6/1995 0:00:00	812	1	12/30/1899 10:45:00	"4"	15	100	5.00	10369	830548	843240	12692	11732	383520	393361	9841	
6/6/1995 0:00:00	812	2	12/30/1899 10:55:00	"4"	15	100	10.00	10369	843240	864487	21247					
6/6/1995 0:00:00	812	3	12/30/1899 11:14:00	"4"	15	100	5.00	10369	864487	877002	12515					
6/6/1995 0:00:00	815	1	12/30/1899 9:50:00	"4"	15	100	10.00	10369	766751	787685	20934	11732	331959	351771	19812	
6/6/1995 0:00:00	815	2	12/30/1899 10:05:00	"4"	15	100	10.00	10369	787685	809233	21548					
6/6/1995 0:00:00	815	3	12/30/1899 10:20:00	"4"	15	100	10.00	10369	809233	830530	21297					
6/6/1995 0:00:00	906	1	12/30/1899 8:55:00	"4"	38	225	10.00	10369	700498	722000	21502	11732	273993	294004	20011	
6/6/1995 0:00:00	906	2	12/30/1899 9:10:00	"4"	38	225	10.00	10369	722000	744303	22303					
6/6/1995 0:00:00	906	3	12/30/1899 9:25:00	"4"	38	225	10.00	10369	744303	766744	22441					
6/6/1995 0:00:00	910	1	12/30/1899 7:53:00	"3"	38	225	10.00	10369	631599	654845	23246	11732	232932	252428	19496	
6/6/1995 0:00:00	910	2	12/30/1899 7:59:00	"3"	38	225	10.00	10369	654845	677944	23099					
6/6/1995 0:00:00	910	3	12/30/1899 8:22:00	"3"	38	225	10.00	10369	677944	700491	22547					
6/6/1995 0:00:00	912	1	12/30/1899 6:50:00	"2"	37	225	10.00	10369	561790	584763	22973	11732	174021	194588	20567	
6/6/1995 0:00:00	912	2	12/30/1899 7:05:00	"2"	37	225	10.00	10369	584763	607484	22721					
6/6/1995 0:00:00	912	3	12/30/1899 7:20:00	"2"	37	225	10.00	10369	607484	631558	24074					
6/7/1995 0:00:00	508	1	12/30/1899 13:35:00	"2"	40	225	10.00	10369	499565	523818	24253	11732	905109	925177	20068	
6/7/1995 0:00:00	508	2	12/30/1899 13:53:00	"2"	40	225	10.00	10369	523818	547750	23932					
6/7/1995 0:00:00	508	3	12/30/1899 14:08:00	"2"	40	225	10.00	10369	547750	572168	24418					
6/7/1995 0:00:00	513	1	12/30/1899 12:40:00	"2"	40	225	10.00	10369	425791	449803	24012	11732	849264	870301	21037	
6/7/1995 0:00:00	513	2	12/30/1899 12:55:00	"2"	40	225	10.00	10369	449803	474507	24704					
6/7/1995 0:00:00	513	3	12/30/1899 13:10:00	"2"	40	225	10.00	10369	474507	499561	25054					
6/7/1995 0:00:00	520	1	12/30/1899 14:33:00	"2"	40	225	10.00	10369	572190	596414	24224	11732	965310	986776	21466	
6/7/1995 0:00:00	520	2	12/30/1899 14:48:00	"2"	40	225	10.00	10369	596414	621043	24629					
6/7/1995 0:00:00	520	3	12/30/1899 15:05:00	"2"	40	225	10.00	10369	621043	645425	24382					
6/7/1995 0:00:00	703	1	12/30/1899 8:35:00	"4"	14	75	10.00	10369	150180	170516	20336	11732	629832	647862	18030	
6/7/1995 0:00:00	703	2	12/30/1899 8:50:00	"4"	14	75	10.00	10369	170516	191850	21334					
6/7/1995 0:00:00	703	3	12/30/1899 9:10:00	"4"	14	75	10.00	10369	191850	213188	21338					
6/7/1995 0:00:00	704	1	12/30/1899 9:35:00	"2"	37	225	10.00	10369	213213	237033	23820	11732	685221	704920	19699	
6/7/1995 0:00:00	704	2	12/30/1899 9:50:00	"2"	37	225	10.00	10369	237033	261459	24426					
6/7/1995 0:00:00	704	3	12/30/1899 10:05:00	"2"	37	225	10.00	10369	261459	285422	23963					
6/7/1995 0:00:00	706	1	12/30/1899 10:34:00	"2"	38	225	10.00	10369	285440	308145	22705	11732	730711	750949	20238	
6/7/1995 0:00:00	706	2	12/30/1899 10:50:00	"2"	38	225	10.00	10369	308145	331753	23608					
6/7/1995 0:00:00	706	3	12/30/1899 11:10:00	"2"	38	225	10.00	10369	331753	355323	23570					
6/7/1995 0:00:00	801	1	12/30/1899 11:45:00	"2"	23	150	10.00	10369	355730	378631	22901	11732	792086	810525	18439	
6/7/1995 0:00:00	801	2	12/30/1899 12:00:00	"2"	23	150	10.00	10369	378631	401938	23307					
6/7/1995 0:00:00	801	3	12/30/1899 12:12:00	"2"	23	150	10.00	10369	401938	425790	23852					
6/7/1995 0:00:00	804	1	12/30/1899 7:04:00	"4"	35	225	10.00	10369	78354	102155	23801	11732	570000	589529	19529	
6/7/1995 0:00:00	804	2	12/30/1899 7:22:00	"4"	35	225	10.00	10369	102155	126248	24093					
6/7/1995 0:00:00	804	3	12/30/1899 7:38:00	"4"	35	225	10.00	10369	126248	150181	23933					
6/8/1995 0:00:00	405	1	12/30/1899 11:56:00	"4"	20	125	10.00	10369	992778	12953	20175	11732	324804	342060	17256	
6/8/1995 0:00:00	405	2	12/30/1899 12:15:00	"4"	20	125	10.00	10369	12953	32628	19675					
6/8/1995 0:00:00	405	3	12/30/1899 12:30:00	"1"	20	125	10.00	10369	32628	50652	18024					
6/8/1995 0:00:00	418	1	12/30/1899 11:15:00	"4"	36	225	10.00	10369	958300	980457	22157	11732	297152	314878	17726	
6/8/1995 0:00:00	418	2	12/30/1899 11:35:00	"4"	36	225	5.00	10369	980457	992779	12322					
6/8/1995 0:00:00	602	1	12/30/1899 10:28:00	"4"	6	75	10.00	10369	894027	915610	21583	11732	239882	256522	16640	
6/8/1995 0:00:00	602	2	12/30/1899 10:43:00	"4"	6	75	10.00	10369	915610	937989	22379					
6/8/1995 0:00:00	602	3	12/30/1899 10:56:00	"4"	6	75	10.00	10369	937989	958301	20312					
6/8/1995 0:00:00	606	1	12/30/1899 9:35:00	"4"	25	150	10.00	10369	827565	849691	22126	11732	184388	203282	18894	
6/8/1995 0:00:00	606	2	12/30/1899 9:50:00	"4"	25	150	10.00	10369	849691	871087	21396					
6/8/1995 0:00:00	606	3	12/30/1899 10:05:00	"4"	25	150	10.00	10369	871087	894012	22925					
6/8/1995 0:00:00	609	1	12/30/1899 8:36:00	"4"	30	175	10.00	10369	760564	783031	22467	11732	138526	157229	18703	
6/8/1995 0:00:00	609	2	12/30/1899 8:51:00	"4"	30	175	10.00	10369	783031	802433	19402					
6/8/1995 0:00:00	609	3	12/30/1899 9:08:00	"4"	30	175	10.00	10369	802433	827564	25131					
6/8/1995 0:00:00	610	1	12/30/1899 7:32:00	"2"	10	75	10.00	10369	702350	721630	19280	11732	85400	103439	18039	
6/8/1995 0:00:00	610	2	12/30/1899 7:47:00	"2"	10	75	10.00	10369	721630	739348	17718					
6/8/1995 0:00:00	610	3	12/30/1899 8:06:00	"2"	10	75	10.00	10369	739348	760535	21187					
6/8/1995 0:00:00	802	1	12/30/1899 6:12:00	"2"	10	75	10.00	10369	645924	666019	20095	11732	27221	47479	20258	
6/8/1995 0:00:00	802	2	12/30/1899 6:27:00	"2"	10	75	10.00	10369	666019	684330	18311					
6/8/1995 0:00:00	802	3	12/30/1899 6:43:00	"2"	10	75	10.00	10369	684330	702352	18022					
6/9/1995 0:00:00	323	1	12/30/1899 7:07:00	"3"	11	75	10.00	10369	50573	72134	21561	11732	376832	396403	19571	
6/9/1995 0:00:00	323	2	12/30/1899 7:23:00	"3"	11	75	10.00	10369	72134	93635	21501					
6/9/1995 0:00:00	323	3	12/30/1899 7:38:00	"3"	11	75	10.00	10369	93633	114796	21163					
6/9/1995 0:00:00	340	1	12/30/1899 8:00:00	"4"	11	75	10.00	10369	114823	137034	22211	11732	430441	447848	17407	
6/9/1995 0:00:00	340	2	12/30/1899 8:15:00	"4"	11	75	10.00	10369	137034	158803	21769					
6/9/1995 0:00:00	340	3	12/30/1899 8:30:00	"4"	11	75	10.00	10369	158803	181005	22202					
6/19/1995 0:00:00	809	1	12/30/1899 7:42:00	"4"	45	225	10.00	10369	184234	205559	21325	11732	483623	501363	17740	
6/19/1995 0:00:00	809	2	12/30/1899 7:58:00	"4"	45	225	10.00	10369	205559	227824	22265					
6/19/1995 0:00:00	809	3	12/30/1899 8:15:00	"4"	45	225	10.00	10369	227824	250652	22828					
6/20/1995 0:00:00	902	1	12/30/1899 8:43:00	"4"	24	100	10.00	10369	261565	285668	24103	11732	571151	590853	19702	
6/20/1995 0:00:00	902	2	12/30/1899 8:59:00	"4"	24	100	10.00	10369	285668	307327	21659					
6/20/1995 0:00:00	902	3	12/30/1899 9:18:00	"4"	24	100	10.00	10369	307327	330897	23570					
6/20/1995 0:00:00	912	1	12/30/1899 14:10:00	"4"	37	150	10.00	10369	552704	578552	25848	11732	801498	822538	21040	
6/20/1995 0:00:00	912	2	12/30/1899 14:27:00		37	150	10.00	10369	578552	604980	26428					
6/20/1995 0:00:00	912	3	12/30/1899 14:45:00	"4"	37	150	10.00	10369	604980	629788	24808					
6/20/1995 0:00:00	914	1	12/30/1899 12:47:00	"4"	30	150	10.00	10369	494173	519959	25786	11732	753741	775640	21899	
6/20/1995 0:00:00	914	2	12/30/1899 13:05:00	"4"	30	150	5.00	10369	519959	536063	16104					
6/20/1995 0:00:00	914	3	12/30/1899 13:22:00	"4"	30	150	5.00	10369	536063	552525	16462					
6/20/1995 0:00:00	915	1	12/30/1899 9:55:00	"4"	24	125	10.00	10369	330894	359186	28292	11732	628152	649974	21822	
6/20/1995 0:00:00	915	2	12/30/1899 10:16:00	"4"	24	125	10.00	10369	359186	388544	29358					
6/20/1995 0:00:00	915	3	12/30/1899 10:33:00	"4"	24	125	10.00	10369	388544	420198	31654					
6/20/1995 0:00:00	918	1	12/30/1899 11:15:00	"4"	22	100	10.00	10369	420218	446566	26348	11732	690250	705771	15521	
6/20/1995 0:00:00	918	2	12/30/1899 11:32:00	"4"	22	100	10.00	10369	446566	470777	24211					
6/20/1995 0:00:00	918	3	12/30/1899 11:48:00	"4"	22	100	10.00	10369	470777	494149	23372					
6/21/1995 0:00:00	802	1	12/30/1899 13:57:00	"1"	5	50	10.00	10369	953865	971667	17802	11732	305031	320197	15166	
6/21/1995 0:00:00	802	2	12/30/1899 14:12:00	"2"	5	50	10.00	10369	971667	992397	20730					
6/21/1995 0:00:00	802	3	12/30/1899 14:26:00	"2"	3	50	10.00	10369	992397	11789	19392					
6/21/1995 0:00:00	804	1	12/30/1899 14:58:00	"2"	34	150	10.00	10369	11796	36200	24404	11732	353752	374738	20986	
6/21/1995 0:00:00	804	2	12/30/1899 15:14:00	"2"	34	150	10.00	10369	36200	60183	23983					
6/21/1995 0:00:00	804	3	12/30/1899 15:33:00	"2"	34	150	10.00	10369	60183	83177	22994					
6/21/1995 0:00:00	812	1	12/30/1899 12:50:00	"4"	16	100	5.00	10369	909360	924111	14751	11732	273042	283653	10611	
6/21/1995 0:00:00	812	2	12/30/1899 13:03:00	"4"	16	100	5.00	10369	924111	939536	15419					
6/21/1995 0:00:00	812	3	12/30/1899 13:15:00	"4"	16	100	5.00	10369	939538	953856	14318					
6/21/1995 0:00:00	815	1	12/30/1899 11:49:00	"4"	10	75	10.00	10369	845286	867976	22690	11732	216735	236082	19347	
6/21/1995 0:00:00	815	2	12/30/1899 12:06:00	"4"	10	75	10.00	10369	867976	890336	22360					
6/21/1995 0:00:00	815	3	12/30/1899 12:24:00	"4"	10	75	10.00	10369	890336	909342	19006					
6/21/1995 0:00:00	906	1	12/30/1899 9:07:00	"4"	24	125	10.00	10369	703705	727927	24222	11732	107353	126974	19621	
6/21/1995 0:00:00	906	2	12/30/1899 9:24:00	"4"	24	125	10.00	10369	727927	751317	23390					
6/21/1995 0:00:00	906	3	12/30/1899 9:24:00	"4"	24	125	10.00	10369	751314	776049	24735					
6/21/1995 0:00:00	910	1	12/30/1899 8:00:00	"3"	35	150	10.00	10369	629788	655348	25560	11732	44977	66355	21378	
6/21/1995 0:00:00	910	2	12/30/1899 8:18:00	"3"	35	150	10.00	10369	655348	679440	24092					
6/21/1995 0:00:00	910	3	12/30/1899 8:36:00	"3"	35	150	10.00	10369	679440	703563	24123					
6/21/1995 0:00:00	919	1	12/30/1899 10:25:00	"4"	19	100	10.00	10369	777128	800266	23138	11732	157514	176267	18753	
6/21/1995 0:00:00	919	2	12/30/1899 10:40:00	"4"	19	100	10.00	10369	800266	824265	23999					
6/21/1995 0:00:00	919	3	12/30/1899 11:02:00	"4"	19	100	10.00	10369	824265	845286	21021					
6/22/1995 0:00:00	513	1	12/30/1899 14:47:00	"4"	35	150	10.00	10369	570764	595754	24990	11732	818131	838081	19950	
6/22/1995 0:00:00	513	2	12/30/1899 15:05:00	"4"	35	150	10.00	10369	595754	623547	27793					
6/22/1995 0:00:00	513	3	12/30/1899 15:22:00	"1"	35	150	10.00	10369	623547	648733	25186					
6/22/1995 0:00:00	703	1	12/30/1899 13:46:00	"4"	6	50	10.00	10369	513084	532003	18919	11732	763780	781758	17978	
6/22/1995 0:00:00	703	2	12/30/1899 14:02:00	"4"	6	50	10.00	10369	532003	550936	18933					
6/22/1995 0:00:00	703	3	12/30/1899 14:19:00	"4"	6	50	10.00	10369	550936	570700	19764					
6/22/1995 0:00:00	704	1	12/30/1899 12:50:00	"4"	25	125	10.00	10369	442468	467156	24688	11732	705743	725231	19488	
6/22/1995 0:00:00	704	2	12/30/1899 13:09:00	"4"	25	125	10.00	10369	467156	489971	22815					
