"RecordNumber"	"SerialNumber"	"StationNames"	"Date"	"FishCode"	"Time"	"Net"	"Fish ID'd in Field?"	"IDBy"	"RawCatchCount"	"NumberOfGridsSorted"	"AdjustedLabCount"	"IDDate"	"Comments"
79	"NA"	"NB-700"	2/5/2015 0:00:00	"PRISCU"	12/30/1899 8:09:00	"SLS"	0		78	35.00	78.00		
80	"NA"	"NB-720"	2/5/2015 0:00:00	"PACHER"	12/30/1899 8:54:00	"SLS"	0		285	35.00	285.00		
80	"NA"	"NB-720"	2/5/2015 0:00:00	"PRISCU"	12/30/1899 8:54:00	"SLS"	0		9	35.00	9.00		
80	"NA"	"NB-720"	2/5/2015 0:00:00	"YELGOB"	12/30/1899 8:54:00	"SLS"	0		5	35.00	5.00		
81	"NA"	"NB-760"	2/5/2015 0:00:00	"LONSME"	12/30/1899 9:43:00	"SLS"	0		1	35.00	1.00		
81	"NA"	"NB-760"	2/5/2015 0:00:00	"PACHER"	12/30/1899 9:43:00	"SLS"	0		127	35.00	127.00		
81	"NA"	"NB-760"	2/5/2015 0:00:00	"PRISCU"	12/30/1899 9:43:00	"SLS"	0		4	35.00	4.00		
81	"NA"	"NB-760"	2/5/2015 0:00:00	"YELGOB"	12/30/1899 9:43:00	"SLS"	0		7	35.00	7.00		
82	"NA"	"NB-780"	2/5/2015 0:00:00	"PACHER"	12/30/1899 10:26:00	"SLS"	0		329	35.00	329.00		
82	"NA"	"NB-780"	2/5/2015 0:00:00	"PRISCU"	12/30/1899 10:26:00	"SLS"	0		3	35.00	3.00		
82	"NA"	"NB-780"	2/5/2015 0:00:00	"UNID GOBY"	12/30/1899 10:26:00	"SLS"	0		1	35.00	1.00		
82	"NA"	"NB-780"	2/5/2015 0:00:00	"WHICRO"	12/30/1899 10:26:00	"SLS"	0		1	35.00	1.00		
82	"NA"	"NB-780"	2/5/2015 0:00:00	"YELGOB"	12/30/1899 10:26:00	"SLS"	0		25	35.00	25.00		
85	"NA"	"SB-400"	2/7/2015 0:00:00	"LONMUD"	12/30/1899 9:10:00	"SLS"	0		1	0.27	128.00		
85	"NA"	"SB-400"	2/7/2015 0:00:00	"YELGOB"	12/30/1899 9:10:00	"SLS"	0		262	0.27	33536.00		
86	"NA"	"SB-410"	2/7/2015 0:00:00	"PACSSC"	12/30/1899 10:00:00	"SLS"	0		2	1.09	64.00		
86	"NA"	"SB-410"	2/7/2015 0:00:00	"PRISCU"	12/30/1899 10:00:00	"SLS"	0		2	1.09	64.00		
86	"NA"	"SB-410"	2/7/2015 0:00:00	"YELGOB"	12/30/1899 10:00:00	"SLS"	0		609	1.09	19488.00		
87	"NA"	"SB-420"	2/7/2015 0:00:00	"LONMUD"	12/30/1899 10:39:00	"SLS"	0		7	4.37	56.00		
87	"NA"	"SB-420"	2/7/2015 0:00:00	"PRISCU"	12/30/1899 10:39:00	"SLS"	0		4	4.37	31.97		
87	"NA"	"SB-420"	2/7/2015 0:00:00	"UNID GOBY"	12/30/1899 10:39:00	"SLS"	0		8	4.37	64.00		
87	"NA"	"SB-420"	2/7/2015 0:00:00	"UNID LARVAL"	12/30/1899 10:39:00	"SLS"	0		2	4.37	15.98		
87	"NA"	"SB-420"	2/7/2015 0:00:00	"YELGOB"	12/30/1899 10:39:00	"SLS"	0		368	4.37	2944.00		
88	"NA"	"SB-420"	2/7/2015 0:00:00	"LONMUD"	12/30/1899 11:17:00	"SLS"	0		6	4.37	47.96		
88	"NA"	"SB-420"	2/7/2015 0:00:00	"PRISCU"	12/30/1899 11:17:00	"SLS"	0		3	4.37	24.00		
88	"NA"	"SB-420"	2/7/2015 0:00:00	"UNID GOBY"	12/30/1899 11:17:00	"SLS"	0		10	4.37	79.94		
88	"NA"	"SB-420"	2/7/2015 0:00:00	"YELGOB"	12/30/1899 11:17:00	"SLS"	0		193	4.37	1544.00		
89	"NA"	"SB-100"	2/7/2015 0:00:00	"LONMUD"	12/30/1899 12:00:00	"SLS"	0		32	35.00	32.00		
89	"NA"	"SB-100"	2/7/2015 0:00:00	"PRISCU"	12/30/1899 12:00:00	"SLS"	0		35	35.00	35.00		
89	"NA"	"SB-100"	2/7/2015 0:00:00	"UNID GOBY"	12/30/1899 12:00:00	"SLS"	0		1	35.00	1.00		
89	"NA"	"SB-100"	2/7/2015 0:00:00	"YELGOB"	12/30/1899 12:00:00	"SLS"	0		47	35.00	47.00		
90	"NA"	"SB-120"	2/7/2015 0:00:00	"LONMUD"	12/30/1899 12:29:00	"SLS"	0		4	4.37	31.97		
90	"NA"	"SB-120"	2/7/2015 0:00:00	"PRISCU"	12/30/1899 12:29:00	"SLS"	0		4	4.37	32.00		
90	"NA"	"SB-120"	2/7/2015 0:00:00	"UNID GOBY"	12/30/1899 12:29:00	"SLS"	0		2	4.37	16.00		
90	"NA"	"SB-120"	2/7/2015 0:00:00	"YELGOB"	12/30/1899 12:29:00	"SLS"	0		275	4.37	2198.49		
94	"NA"	"NB-720"	2/13/2015 0:00:00	"ARRGOB"	12/30/1899 7:42:00	"SLS"	0		28	35.00	28.00		
94	"NA"	"NB-720"	2/13/2015 0:00:00	"LONSME"	12/30/1899 7:42:00	"SLS"	0		1	35.00	1.00		
94	"NA"	"NB-720"	2/13/2015 0:00:00	"PACHER"	12/30/1899 7:42:00	"SLS"	0		3	35.00	3.00		
94	"NA"	"NB-720"	2/13/2015 0:00:00	"THRSTI"	12/30/1899 7:42:00	"SLS"	0		2	35.00	2.00		
94	"NA"	"NB-720"	2/13/2015 0:00:00	"YELGOB"	12/30/1899 7:42:00	"SLS"	0		108	35.00	108.00		
95	"NA"	"NB-730"	2/13/2015 0:00:00	"LONSME"	12/30/1899 8:28:00	"SLS"	0		2	35.00	2.00		
95	"NA"	"NB-730"	2/13/2015 0:00:00	"PACHER"	12/30/1899 8:28:00	"SLS"	0		63	35.00	63.00		
95	"NA"	"NB-730"	2/13/2015 0:00:00	"PRISCU"	12/30/1899 8:28:00	"SLS"	0		31	35.00	31.00		
95	"NA"	"NB-730"	2/13/2015 0:00:00	"THRSTI"	12/30/1899 8:28:00	"SLS"	0		1	35.00	1.00		
95	"NA"	"NB-730"	2/13/2015 0:00:00	"YELGOB"	12/30/1899 8:28:00	"SLS"	0		395	35.00	395.00		
96	"NA"	"NB-780"	2/13/2015 0:00:00	"PACHER"	12/30/1899 9:25:00	"SLS"	0		183	8.75	732.00		
96	"NA"	"NB-780"	2/13/2015 0:00:00	"PRISCU"	12/30/1899 9:25:00	"SLS"	0		2	8.75	8.00		
96	"NA"	"NB-780"	2/13/2015 0:00:00	"YELGOB"	12/30/1899 9:25:00	"SLS"	0		54	8.75	216.00		
97	"NA"	"NB-850"	2/13/2015 0:00:00	"PACHER"	12/30/1899 10:15:00	"SLS"	0		368	4.37	2944.00		
97	"NA"	"NB-850"	2/13/2015 0:00:00	"PACSAN"	12/30/1899 10:15:00	"SLS"	0		1	4.37	7.99		
97	"NA"	"NB-850"	2/13/2015 0:00:00	"YELGOB"	12/30/1899 10:15:00	"SLS"	0		11	4.37	88.00		
98	"NA"	"NB-1001"	2/13/2015 0:00:00	"JACKSM"	12/30/1899 11:14:00	"SLS"	0		3	35.00	3.00		
98	"NA"	"NB-1001"	2/13/2015 0:00:00	"LONMUD"	12/30/1899 11:14:00	"SLS"	0		2	35.00	2.00		
98	"NA"	"NB-1001"	2/13/2015 0:00:00	"PACHER"	12/30/1899 11:14:00	"SLS"	0		2485	35.00	2485.00		
98	"NA"	"NB-1001"	2/13/2015 0:00:00	"UNID LARVAL"	12/30/1899 11:14:00	"SLS"	0		11	35.00	11.00		
98	"NA"	"NB-1001"	2/13/2015 0:00:00	"YELGOB"	12/30/1899 11:14:00	"SLS"	0		789	35.00	789.00		
104	"NA"	"NB-140"	2/14/2015 0:00:00	"ARRGOB"	12/30/1899 7:45:00	"SLS"	0		673	35.00	673.00		
104	"NA"	"NB-140"	2/14/2015 0:00:00	"PACHER"	12/30/1899 7:45:00	"SLS"	0		4	35.00	4.00		
104	"NA"	"NB-140"	2/14/2015 0:00:00	"YELGOB"	12/30/1899 7:45:00	"SLS"	0		16	35.00	16.00		
105	"NA"	"NB-201"	2/14/2015 0:00:00	"PACHER"	12/30/1899 8:55:00	"SLS"	0		299	1.09	9568.00		
105	"NA"	"NB-201"	2/14/2015 0:00:00	"PRISCU"	12/30/1899 8:55:00	"SLS"	0		4	1.09	128.00		
105	"NA"	"NB-201"	2/14/2015 0:00:00	"YELGOB"	12/30/1899 8:55:00	"SLS"	0		8	1.09	256.00		
106	"NA"	"NB-200"	2/14/2015 0:00:00	"ARRGOB"	12/30/1899 10:00:00	"SLS"	0		11	35.00	11.00		
106	"NA"	"NB-200"	2/14/2015 0:00:00	"PACHER"	12/30/1899 10:00:00	"SLS"	0		4188	35.00	4188.00		
106	"NA"	"NB-200"	2/14/2015 0:00:00	"UNID LARVAL"	12/30/1899 10:00:00	"SLS"	0		74	35.00	74.00		
106	"NA"	"NB-200"	2/14/2015 0:00:00	"YELGOB"	12/30/1899 10:00:00	"SLS"	0		169	35.00	169.00		
107	"NA"	"NB-220"	2/14/2015 0:00:00	"PACHER"	12/30/1899 11:01:00	"SLS"	0		317	1.09	10144.00		
107	"NA"	"NB-220"	2/14/2015 0:00:00	"YELGOB"	12/30/1899 11:01:00	"SLS"	0		4	1.09	128.00		
110	"NA"	"NB-281"	2/14/2015 0:00:00	"PACHER"	12/30/1899 13:00:00	"SLS"	0		171	2.18	2736.00		
110	"NA"	"NB-281"	2/14/2015 0:00:00	"YELGOB"	12/30/1899 13:00:00	"SLS"	0		16	2.18	256.00		
111	"NA"	"NB-283"	2/14/2015 0:00:00	"PACHER"	12/30/1899 13:20:00	"SLS"	0		245	1.09	7840.00		
111	"NA"	"NB-283"	2/14/2015 0:00:00	"YELGOB"	12/30/1899 13:20:00	"SLS"	0		29	1.09	928.00		
112	"NA"	"NB-285"	2/14/2015 0:00:00	"PACHER"	12/30/1899 13:44:00	"SLS"	0		271	1.09	8672.00		
112	"NA"	"NB-285"	2/14/2015 0:00:00	"YELGOB"	12/30/1899 13:44:00	"SLS"	0		36	1.09	1152.00		
115	"NA"	"NB-500"	2/15/2015 0:00:00	"PRISCU"	12/30/1899 8:06:00	"SLS"	0		424	35.00	424.00		
115	"NA"	"NB-500"	2/15/2015 0:00:00	"THRSTI"	12/30/1899 8:06:00	"SLS"	0		3	35.00	3.00		
115	"NA"	"NB-500"	2/15/2015 0:00:00	"YELGOB"	12/30/1899 8:06:00	"SLS"	0		66	35.00	66.00		
117	"NA"	"NB-530"	2/15/2015 0:00:00	"PACHER"	12/30/1899 9:30:00	"SLS"	0		1263	35.00	1263.00		
117	"NA"	"NB-530"	2/15/2015 0:00:00	"PRISCU"	12/30/1899 9:30:00	"SLS"	0		227	35.00	227.00		
117	"NA"	"NB-530"	2/15/2015 0:00:00	"YELGOB"	12/30/1899 9:30:00	"SLS"	0		307	35.00	307.00		
118	"NA"	"NB-590"	2/15/2015 0:00:00	"PACHER"	12/30/1899 10:35:00	"SLS"	0		287	1.09	9184.00		
118	"NA"	"NB-590"	2/15/2015 0:00:00	"YELGOB"	12/30/1899 10:35:00	"SLS"	0		14	1.09	448.00		
119	"NA"	"NB-630"	2/15/2015 0:00:00	"PACHER"	12/30/1899 11:27:00	"SLS"	0		438	0.13	112128.00		
119	"NA"	"NB-630"	2/15/2015 0:00:00	"YELGOB"	12/30/1899 11:27:00	"SLS"	0		1	0.13	256.00		
120	"NA"	"NB-772"	3/6/2015 0:00:00	"JACKSM"	12/30/1899 10:49:00	"SLS"	0		2	35.00	2.00		
120	"NA"	"NB-772"	3/6/2015 0:00:00	"NORANC"	12/30/1899 10:49:00	"SLS"	0		1	35.00	1.00		
120	"NA"	"NB-772"	3/6/2015 0:00:00	"PACHER"	12/30/1899 10:49:00	"SLS"	0		47	35.00	47.00		
120	"NA"	"NB-772"	3/6/2015 0:00:00	"YELGOB"	12/30/1899 10:49:00	"SLS"	0		12	35.00	12.00		
121	"NA"	"NB-840"	3/6/2015 0:00:00	"JACKSM"	12/30/1899 13:52:00	"SLS"	0		1	35.00	1.00		
121	"NA"	"NB-840"	3/6/2015 0:00:00	"PACHER"	12/30/1899 13:52:00	"SLS"	0		11	35.00	11.00		
121	"NA"	"NB-840"	3/6/2015 0:00:00	"YELGOB"	12/30/1899 13:52:00	"SLS"	0		224	35.00	224.00		
122	"NA"	"NB-810"	3/6/2015 0:00:00	"JACKSM"	12/30/1899 13:13:00	"SLS"	0		1	35.00	1.00		
122	"NA"	"NB-810"	3/6/2015 0:00:00	"PACHER"	12/30/1899 13:13:00	"SLS"	0		15	35.00	15.00		
122	"NA"	"NB-810"	3/6/2015 0:00:00	"YELGOB"	12/30/1899 13:13:00	"SLS"	0		7	35.00	7.00		
123	"NA"	"NB-790"	3/6/2015 0:00:00	"PACHER"	12/30/1899 12:28:00	"SLS"	0		6	35.00	6.00		
123	"NA"	"NB-790"	3/6/2015 0:00:00	"YELGOB"	12/30/1899 12:28:00	"SLS"	0		15	35.00	15.00		
125	"NA"	"NB-252"	3/5/2015 0:00:00	"LONMUD"	12/30/1899 13:44:00	"SLS"	0		1	35.00	1.00		
125	"NA"	"NB-252"	3/5/2015 0:00:00	"PACHER"	12/30/1899 13:44:00	"SLS"	0		128	35.00	128.00		
125	"NA"	"NB-252"	3/5/2015 0:00:00	"PRISCU"	12/30/1899 13:44:00	"SLS"	0		14	35.00	14.00		
125	"NA"	"NB-252"	3/5/2015 0:00:00	"YELGOB"	12/30/1899 13:44:00	"SLS"	0		13	35.00	13.00		
126	"NA"	"NB-210"	3/5/2015 0:00:00	"LONMUD"	12/30/1899 13:02:00	"SLS"	0		4	35.00	4.00		
126	"NA"	"NB-210"	3/5/2015 0:00:00	"PACHER"	12/30/1899 13:02:00	"SLS"	0		137	35.00	137.00		
126	"NA"	"NB-210"	3/5/2015 0:00:00	"PRISCU"	12/30/1899 13:02:00	"SLS"	0		3	35.00	3.00		
126	"NA"	"NB-210"	3/5/2015 0:00:00	"YELGOB"	12/30/1899 13:02:00	"SLS"	0		19	35.00	19.00		
127	"NA"	"NB-190"	3/5/2015 0:00:00	"LONMUD"	12/30/1899 11:45:00	"SLS"	0		7	35.00	7.00		
127	"NA"	"NB-190"	3/5/2015 0:00:00	"LONSME"	12/30/1899 11:45:00	"SLS"	0		2	35.00	2.00		
127	"NA"	"NB-190"	3/5/2015 0:00:00	"PACHER"	12/30/1899 11:45:00	"SLS"	0		108	35.00	108.00		
127	"NA"	"NB-190"	3/5/2015 0:00:00	"PRISCU"	12/30/1899 11:45:00	"SLS"	0		18	35.00	18.00		
127	"NA"	"NB-190"	3/5/2015 0:00:00	"YELGOB"	12/30/1899 11:45:00	"SLS"	0		22	35.00	22.00		
128	"NA"	"NB-180"	3/5/2015 0:00:00	"LONMUD"	12/30/1899 11:06:00	"SLS"	0		1	35.00	1.00		
128	"NA"	"NB-180"	3/5/2015 0:00:00	"PACHER"	12/30/1899 11:06:00	"SLS"	0		22	35.00	22.00		
128	"NA"	"NB-180"	3/5/2015 0:00:00	"PRISCU"	12/30/1899 11:06:00	"SLS"	0		11	35.00	11.00		
128	"NA"	"NB-180"	3/5/2015 0:00:00	"YELGOB"	12/30/1899 11:06:00	"SLS"	0		48	35.00	48.00		
129	"NA"	"NB-150"	3/5/2015 0:00:00	"LONMUD"	12/30/1899 10:20:00	"SLS"	0		5	35.00	5.00		
129	"NA"	"NB-150"	3/5/2015 0:00:00	"LONSME"	12/30/1899 10:20:00	"SLS"	0		1	35.00	1.00		
129	"NA"	"NB-150"	3/5/2015 0:00:00	"PACHER"	12/30/1899 10:20:00	"SLS"	0		180	35.00	180.00		
129	"NA"	"NB-150"	3/5/2015 0:00:00	"PRISCU"	12/30/1899 10:20:00	"SLS"	0		41	35.00	41.00		
129	"NA"	"NB-150"	3/5/2015 0:00:00	"YELGOB"	12/30/1899 10:20:00	"SLS"	0		22	35.00	22.00		
130	"NA"	"NB-140"	3/5/2015 0:00:00	"LONMUD"	12/30/1899 9:07:00	"SLS"	0		6	35.00	6.00		
130	"NA"	"NB-140"	3/5/2015 0:00:00	"PACHER"	12/30/1899 9:07:00	"SLS"	0		284	35.00	284.00		
130	"NA"	"NB-140"	3/5/2015 0:00:00	"PRISCU"	12/30/1899 9:07:00	"SLS"	0		125	35.00	125.00		
130	"NA"	"NB-140"	3/5/2015 0:00:00	"YELGOB"	12/30/1899 9:07:00	"SLS"	0		15	35.00	15.00		
131	"NA"	"NB-120"	3/5/2015 0:00:00	"LONMUD"	12/30/1899 8:27:00	"SLS"	0		5	35.00	5.00		
131	"NA"	"NB-120"	3/5/2015 0:00:00	"LONSME"	12/30/1899 8:27:00	"SLS"	0		2	35.00	2.00		
131	"NA"	"NB-120"	3/5/2015 0:00:00	"PACHER"	12/30/1899 8:27:00	"SLS"	0		189	35.00	189.00		
131	"NA"	"NB-120"	3/5/2015 0:00:00	"PRISCU"	12/30/1899 8:27:00	"SLS"	0		176	35.00	176.00		
131	"NA"	"NB-120"	3/5/2015 0:00:00	"YELGOB"	12/30/1899 8:27:00	"SLS"	0		39	35.00	39.00		
132	"NA"	"NB-110"	3/5/2015 0:00:00	"LONMUD"	12/30/1899 7:48:00	"SLS"	0		3	35.00	3.00		
132	"NA"	"NB-110"	3/5/2015 0:00:00	"PACHER"	12/30/1899 7:48:00	"SLS"	0		71	35.00	71.00		
132	"NA"	"NB-110"	3/5/2015 0:00:00	"PRISCU"	12/30/1899 7:48:00	"SLS"	0		294	35.00	294.00		
132	"NA"	"NB-110"	3/5/2015 0:00:00	"SACSUC"	12/30/1899 7:48:00	"SLS"	0		1	35.00	1.00		
132	"NA"	"NB-110"	3/5/2015 0:00:00	"THRSTI"	12/30/1899 7:48:00	"SLS"	0		1	35.00	1.00		
132	"NA"	"NB-110"	3/5/2015 0:00:00	"YELGOB"	12/30/1899 7:48:00	"SLS"	0		10	35.00	10.00		
133	"NA"	"NB-630"	3/4/2015 0:00:00	"JACKSM"	12/30/1899 13:28:00	"SLS"	0		5	35.00	5.00		
133	"NA"	"NB-630"	3/4/2015 0:00:00	"PACHER"	12/30/1899 13:28:00	"SLS"	0		30	35.00	30.00		
133	"NA"	"NB-630"	3/4/2015 0:00:00	"YELGOB"	12/30/1899 13:28:00	"SLS"	0		32	35.00	32.00		
134	"NA"	"NB-610"	3/4/2015 0:00:00	"ARRGOB"	12/30/1899 12:51:00	"SLS"	0		2	35.00	2.00		
134	"NA"	"NB-610"	3/4/2015 0:00:00	"JACKSM"	12/30/1899 12:51:00	"SLS"	0		3	35.00	3.00		
134	"NA"	"NB-610"	3/4/2015 0:00:00	"PACHER"	12/30/1899 12:51:00	"SLS"	0		56	35.00	56.00		
134	"NA"	"NB-610"	3/4/2015 0:00:00	"PRISCU"	12/30/1899 12:51:00	"SLS"	0		3	35.00	3.00		
134	"NA"	"NB-610"	3/4/2015 0:00:00	"YELGOB"	12/30/1899 12:51:00	"SLS"	0		630	35.00	630.00		
135	"NA"	"NB-600"	3/4/2015 0:00:00	"JACKSM"	12/30/1899 12:04:00	"SLS"	0		1	35.00	1.00		
135	"NA"	"NB-600"	3/4/2015 0:00:00	"PACHER"	12/30/1899 12:04:00	"SLS"	0		23	35.00	23.00		
135	"NA"	"NB-600"	3/4/2015 0:00:00	"SACSUC"	12/30/1899 12:04:00	"SLS"	0		1	35.00	1.00		
135	"NA"	"NB-600"	3/4/2015 0:00:00	"YELGOB"	12/30/1899 12:04:00	"SLS"	0		133	35.00	133.00		
136	"NA"	"NB-590"	3/4/2015 0:00:00	"ARRGOB"	12/30/1899 11:30:00	"SLS"	0		1	35.00	1.00		
136	"NA"	"NB-590"	3/4/2015 0:00:00	"JACKSM"	12/30/1899 11:30:00	"SLS"	0		2	35.00	2.00		
136	"NA"	"NB-590"	3/4/2015 0:00:00	"LONMUD"	12/30/1899 11:30:00	"SLS"	0		3	35.00	3.00		
136	"NA"	"NB-590"	3/4/2015 0:00:00	"PACHER"	12/30/1899 11:30:00	"SLS"	0		332	35.00	332.00		
136	"NA"	"NB-590"	3/4/2015 0:00:00	"PRISCU"	12/30/1899 11:30:00	"SLS"	0		169	35.00	169.00		
136	"NA"	"NB-590"	3/4/2015 0:00:00	"YELGOB"	12/30/1899 11:30:00	"SLS"	0		951	35.00	951.00		
137	"NA"	"NB-570"	3/4/2015 0:00:00	"JACKSM"	12/30/1899 10:30:00	"SLS"	0		2	35.00	2.00		
137	"NA"	"NB-570"	3/4/2015 0:00:00	"LONMUD"	12/30/1899 10:30:00	"SLS"	0		2	35.00	2.00		
137	"NA"	"NB-570"	3/4/2015 0:00:00	"PACHER"	12/30/1899 10:30:00	"SLS"	0		225	35.00	225.00		
137	"NA"	"NB-570"	3/4/2015 0:00:00	"PACSSC"	12/30/1899 10:30:00	"SLS"	0		1	35.00	1.00		
137	"NA"	"NB-570"	3/4/2015 0:00:00	"PRISCU"	12/30/1899 10:30:00	"SLS"	0		48	35.00	48.00		
137	"NA"	"NB-570"	3/4/2015 0:00:00	"YELGOB"	12/30/1899 10:30:00	"SLS"	0		138	35.00	138.00		
138	"NA"	"NB-560"	3/4/2015 0:00:00	"JACKSM"	12/30/1899 9:50:00	"SLS"	0		1	35.00	1.00		
138	"NA"	"NB-560"	3/4/2015 0:00:00	"LONMUD"	12/30/1899 9:50:00	"SLS"	0		1	35.00	1.00		
138	"NA"	"NB-560"	3/4/2015 0:00:00	"PACHER"	12/30/1899 9:50:00	"SLS"	0		114	35.00	114.00		
138	"NA"	"NB-560"	3/4/2015 0:00:00	"PRISCU"	12/30/1899 9:50:00	"SLS"	0		212	35.00	212.00		
138	"NA"	"NB-560"	3/4/2015 0:00:00	"YELGOB"	12/30/1899 9:50:00	"SLS"	0		92	35.00	92.00		
139	"NA"	"NB-530"	3/4/2015 0:00:00	"LONMUD"	12/30/1899 9:09:00	"SLS"	0		2	35.00	2.00		
139	"NA"	"NB-530"	3/4/2015 0:00:00	"PACHER"	12/30/1899 9:09:00	"SLS"	0		4	35.00	4.00		
139	"NA"	"NB-530"	3/4/2015 0:00:00	"PRISCU"	12/30/1899 9:09:00	"SLS"	0		141	35.00	141.00		
139	"NA"	"NB-530"	3/4/2015 0:00:00	"YELGOB"	12/30/1899 9:09:00	"SLS"	0		9	35.00	9.00		
140	"NA"	"NB-510"	3/4/2015 0:00:00	"PACHER"	12/30/1899 8:25:00	"SLS"	0		59	35.00	59.00		
140	"NA"	"NB-510"	3/4/2015 0:00:00	"PACSSC"	12/30/1899 8:25:00	"SLS"	0		2	35.00	2.00		
140	"NA"	"NB-510"	3/4/2015 0:00:00	"PRISCU"	12/30/1899 8:25:00	"SLS"	0		1087	35.00	1087.00		
140	"NA"	"NB-510"	3/4/2015 0:00:00	"SACSUC"	12/30/1899 8:25:00	"SLS"	0		3	35.00	3.00		
140	"NA"	"NB-510"	3/4/2015 0:00:00	"THRSTI"	12/30/1899 8:25:00	"SLS"	0		1	35.00	1.00		
140	"NA"	"NB-510"	3/4/2015 0:00:00	"YELGOB"	12/30/1899 8:25:00	"SLS"	0		25	35.00	25.00		
141	"NA"	"NB-700"	3/6/2015 0:00:00	"LONMUD"	12/30/1899 7:48:00	"SLS"	0		1	35.00	1.00		
141	"NA"	"NB-700"	3/6/2015 0:00:00	"LONSME"	12/30/1899 7:48:00	"SLS"	0		2	35.00	2.00		
141	"NA"	"NB-700"	3/6/2015 0:00:00	"PACHER"	12/30/1899 7:48:00	"SLS"	0		67	35.00	67.00		
141	"NA"	"NB-700"	3/6/2015 0:00:00	"PRISCU"	12/30/1899 7:48:00	"SLS"	0		79	35.00	79.00		
141	"NA"	"NB-700"	3/6/2015 0:00:00	"YELGOB"	12/30/1899 7:48:00	"SLS"	0		6	35.00	6.00		
142	"NA"	"NB-730"	3/6/2015 0:00:00	"JACKSM"	12/30/1899 9:50:00	"SLS"	0		3	35.00	3.00		
142	"NA"	"NB-730"	3/6/2015 0:00:00	"PACHER"	12/30/1899 9:50:00	"SLS"	0		55	35.00	55.00		
142	"NA"	"NB-730"	3/6/2015 0:00:00	"PRISCU"	12/30/1899 9:50:00	"SLS"	0		2	35.00	2.00		
142	"NA"	"NB-730"	3/6/2015 0:00:00	"YELGOB"	12/30/1899 9:50:00	"SLS"	0		6	35.00	6.00		
143	"NA"	"NB-710"	3/6/2015 0:00:00	"LONMUD"	12/30/1899 8:34:00	"SLS"	0		1	35.00	1.00		
143	"NA"	"NB-710"	3/6/2015 0:00:00	"PACHER"	12/30/1899 8:34:00	"SLS"	0		21	35.00	21.00		
143	"NA"	"NB-710"	3/6/2015 0:00:00	"PRISCU"	12/30/1899 8:34:00	"SLS"	0		24	35.00	24.00		
145	"NA"	"SB-540"	3/7/2015 0:00:00	"ARRGOB"	12/30/1899 10:05:00	"SLS"	0		12	35.00	12.00		
145	"NA"	"SB-540"	3/7/2015 0:00:00	"JACKSM"	12/30/1899 10:05:00	"SLS"	0		2	35.00	2.00		
145	"NA"	"SB-540"	3/7/2015 0:00:00	"LONMUD"	12/30/1899 10:05:00	"SLS"	0		14	35.00	14.00		
145	"NA"	"SB-540"	3/7/2015 0:00:00	"NORANC"	12/30/1899 10:05:00	"SLS"	0		4	35.00	4.00		
145	"NA"	"SB-540"	3/7/2015 0:00:00	"YELGOB"	12/30/1899 10:05:00	"SLS"	0		46	35.00	46.00		
146	"NA"	"SB-150"	3/7/2015 0:00:00	"ARRGOB"	12/30/1899 11:59:00	"SLS"	0		53	35.00	53.00		
146	"NA"	"SB-150"	3/7/2015 0:00:00	"JACKSM"	12/30/1899 11:59:00	"SLS"	0		3	35.00	3.00		
146	"NA"	"SB-150"	3/7/2015 0:00:00	"LONMUD"	12/30/1899 11:59:00	"SLS"	0		27	35.00	27.00		
146	"NA"	"SB-150"	3/7/2015 0:00:00	"NORANC"	12/30/1899 11:59:00	"SLS"	0		13	35.00	13.00		
146	"NA"	"SB-150"	3/7/2015 0:00:00	"YELGOB"	12/30/1899 11:59:00	"SLS"	0		175	35.00	175.00		
150	"NA"	"SB-760"	3/7/2015 0:00:00	"ARRGOB"	12/30/1899 12:40:00	"SLS"	0		23	35.00	23.00		
150	"NA"	"SB-760"	3/7/2015 0:00:00	"JACKSM"	12/30/1899 12:40:00	"SLS"	0		4	35.00	4.00		
150	"NA"	"SB-760"	3/7/2015 0:00:00	"LONMUD"	12/30/1899 12:40:00	"SLS"	0		22	35.00	22.00		
150	"NA"	"SB-760"	3/7/2015 0:00:00	"NORANC"	12/30/1899 12:40:00	"SLS"	0		4	35.00	4.00		
150	"NA"	"SB-760"	3/7/2015 0:00:00	"YELGOB"	12/30/1899 12:40:00	"SLS"	0		50	35.00	50.00		
154	"NA"	"SB-400"	3/8/2015 0:00:00	"YELGOB"	12/30/1899 9:05:00	"SLS"	0		5	35.00	5.00		
155	"NA"	"SB-410"	3/8/2015 0:00:00	"JACKSM"	12/30/1899 9:51:00	"SLS"	0		1	35.00	1.00		
155	"NA"	"SB-410"	3/8/2015 0:00:00	"YELGOB"	12/30/1899 9:51:00	"SLS"	0		16	35.00	16.00		
156	"NA"	"SB-420"	3/8/2015 0:00:00	"ARRGOB"	12/30/1899 10:38:00	"SLS"	0		11	35.00	11.00		
156	"NA"	"SB-420"	3/8/2015 0:00:00	"LONMUD"	12/30/1899 10:38:00	"SLS"	0		7	35.00	7.00		
156	"NA"	"SB-420"	3/8/2015 0:00:00	"PRISCU"	12/30/1899 10:38:00	"SLS"	0		26	35.00	26.00		
156	"NA"	"SB-420"	3/8/2015 0:00:00	"THRSTI"	12/30/1899 10:38:00	"SLS"	0		3	35.00	3.00		
156	"NA"	"SB-420"	3/8/2015 0:00:00	"YELGOB"	12/30/1899 10:38:00	"SLS"	0		183	35.00	183.00		
