"RecordNumber"	"StationNames"	"Date"	"Time"	"Replicate"	"CableAngle"	"TowDuration"	"AvgTrawlDepth"	"Latitude"	"Longitude"	"TrackNote"
1574	"NB-220"	7/19/2016 0:00:00	12/30/1899 15:36:00		19	12/30/1899 10:00:00	19.00	"38.23236667"	"122.29141667"	
1575	"NB-1154"	7/20/2016 0:00:00	12/30/1899 7:30:00		19	12/30/1899 10:00:00	5.80	"38.04283333"	"-122.28401667"	
1576	"NB-1170"	7/20/2016 0:00:00	12/30/1899 7:52:00		21	12/30/1899 10:00:00	6.00	"38.03756667"	"122.29563333"	
1577	"NB-1120"	7/20/2016 0:00:00	12/30/1899 12:32:00		10	12/30/1899 14:00:00	20.50	"38.06411667"	"122.28705000"	
1578	"NB-730"	7/21/2016 0:00:00	12/30/1899 7:49:00		15	12/30/1899 10:00:00	6.10	"38.22415483"	"-122.62040367"	
1579	"NB-740"	7/21/2016 0:00:00	12/30/1899 9:14:00		16	12/30/1899 10:00:00	6.00	"38.22415483"	"-122.62010367"	
1580	"NB-900"	7/21/2016 0:00:00	12/30/1899 12:30:00		16	12/30/1899 10:00:00	16.90	"38.13255500"	"-122.51254972"	
1581	"NB-910"	7/21/2016 0:00:00	12/30/1899 12:56:00		16	12/30/1899 10:00:00	15.00	"38.12873556"	"-122.51132194"	
1582	"SB-LSB2"	7/16/2016 0:00:00	12/30/1899 11:37:00		25	12/30/1899 10:00:00	25.00			
1583	"SB-ALV3"	7/16/2016 0:00:00	12/30/1899 12:08:00		15	12/30/1899 10:00:00	7.00			
1584	"SB-COY2"	7/16/2016 0:00:00	12/30/1899 12:33:00		20	12/30/1899 10:00:00	13.00			
1585	"SB-A21.4"	7/16/2016 0:00:00	12/30/1899 12:54:00		15	12/30/1899 10:00:00	5.00			
1586	"SB-A19.4"	7/17/2016 0:00:00	12/30/1899 12:36:00		25	12/30/1899 10:00:00	7.30			
1587	"SB-UCOY 1"	7/17/2016 0:00:00	12/30/1899 12:55:00		20	12/30/1899 10:00:00	10.00			
1588	"SB-COY1"	7/17/2016 0:00:00	12/30/1899 13:13:00		20	12/30/1899 10:00:00	10.00			
1589	"SB-ART3"	7/17/2016 0:00:00	12/30/1899 13:32:00		20	12/30/1899 10:00:00	10.00			
1590	"SB-LSB1"	8/6/2016 0:00:00	12/30/1899 12:25:00		20	12/30/1899 10:00:00	20.00			
1591	"SB-COY2"	8/6/2016 0:00:00	12/30/1899 14:05:00		10	12/30/1899 10:00:00	11.50			
1592	"SB-A21.1"	8/6/2016 0:00:00	12/30/1899 14:26:00		15	12/30/1899 10:00:00	3.50			
1593	"SB-ALV1"	8/6/2016 0:00:00	12/30/1899 16:04:00		10	12/30/1899 10:00:00	10.00			
1594	"SB-UCOY 2"	8/7/2016 0:00:00	12/30/1899 12:19:00		20	12/30/1899 10:00:00	10.00			
1595	"SB-UCOY 1"	8/7/2016 0:00:00	12/30/1899 12:37:00		20	12/30/1899 10:00:00	12.00			
1596	"SB-ART3"	8/7/2016 0:00:00	12/30/1899 13:00:00		10	12/30/1899 10:00:00	7.00			
1597	"SB-A19.4"	8/7/2016 0:00:00	12/30/1899 15:32:00		20	12/30/1899 10:00:00	5.40			
1598	"NB-530"	8/9/2016 0:00:00	12/30/1899 8:30:00		22	12/30/1899 10:00:00	6.50	"38.22353333"	"-122.41915000"	
1599	"NB-530"	8/9/2016 0:00:00	12/30/1899 8:50:00		30	12/30/1899 10:00:00	6.00	"38.22700000"	"-122.419683333333"	
1600	"NB-670"	8/9/2016 0:00:00	12/30/1899 10:29:00		18	12/30/1899 10:00:00	9.40	"38.15996667"	"-122.40765"	
1601	"NB-660"	8/9/2016 0:00:00	12/30/1899 10:45:00		24	12/30/1899 10:00:00	8.60			
1602	"NB-273"	8/10/2016 0:00:00	12/30/1899 7:36:00		20	12/30/1899 10:00:00	6.00			
1603	"NB-271"	8/10/2016 0:00:00	12/30/1899 7:46:00		19	12/30/1899 10:00:00	7.50			
1604	"NB-170"	8/10/2016 0:00:00	12/30/1899 11:32:00		22	12/30/1899 10:00:00	13.40	"38.26943333"	"-122.28675"	
1605	"NB-160"	8/10/2016 0:00:00	12/30/1899 11:48:00			12/30/1899 2:00:00	17.10	"38.27305000"	"-122.285233333333"	
1606	"NB-1114"	8/11/2016 0:00:00	12/30/1899 7:49:00		19	12/30/1899 10:00:00	8.90	"38.06255000"	"-122.297974722222"	
1607	"NB-1119"	8/11/2016 0:00:00	12/30/1899 8:15:00		19	12/30/1899 10:00:00	6.60	"38.06560444"	"-122.296109166667"	
1608	"NB-1185"	8/11/2016 0:00:00	12/30/1899 13:10:00		19	12/30/1899 10:00:00	7.40	"38.01907194"	"-122.325636111111"	
1609	"NB-1185"	8/11/2016 0:00:00	12/30/1899 13:25:00		18	12/30/1899 10:00:00	8.70	"38.02654250"	"-122.316967222222"	
1610	"NB-710"	8/12/2016 0:00:00	12/30/1899 7:20:00		19	12/30/1899 10:00:00	6.60	"38.23416111"	"-122.634589166667"	
1611	"NB-720"	8/12/2016 0:00:00	12/30/1899 7:41:00		20	12/30/1899 10:00:00		"38.22966667"	"-122.62525"	
1612	"NB-900"	8/12/2016 0:00:00	12/30/1899 12:02:00		20	12/30/1899 10:00:00	8.00			
1613	"NB-890"	8/12/2016 0:00:00	12/30/1899 12:18:00		15	12/30/1899 10:00:00	6.50			
1614	"SB-LSB1"	9/3/2016 0:00:00	12/30/1899 13:42:00		30	12/30/1899 10:00:00	30.00	"37.46255"	"-121.98725"	
1615	"SB-A21.4"	9/3/2016 0:00:00	12/30/1899 16:00:00		15	12/30/1899 10:00:00	6.00	"38.46293333"	"-121.9833833"	
1616	"SB-COY3"	9/3/2016 0:00:00	12/30/1899 16:19:00		15	12/30/1899 10:00:00	11.50			
1617	"SB-ALV3"	9/3/2016 0:00:00	12/30/1899 17:00:00		15	12/30/1899 10:00:00	7.00	"37.46063333"	"-122.021316666667"	
1618	"SB-UCOY 1"	9/4/2016 0:00:00	12/30/1899 15:20:00		15	12/30/1899 10:00:00	9.20			
1619	"SB-A19.4"	9/4/2016 0:00:00	12/30/1899 15:40:00		20	12/30/1899 10:00:00	7.80			
1620	"SB-COY1"	9/4/2016 0:00:00	12/30/1899 15:56:00		15	12/30/1899 10:00:00	17.00			
1621	"SB-ART3"	9/4/2016 0:00:00	12/30/1899 16:16:00		20	12/30/1899 10:00:00	11.00			
1622	"NB-720"	9/7/2016 0:00:00	12/30/1899 7:20:00		19	12/30/1899 10:00:00	12.00	"38.22886667"	"-122.616683333333"	
1623	"NB-710"	9/7/2016 0:00:00	12/30/1899 7:35:00		20	12/30/1899 10:00:00	7.20	"38.22875000"	"-122.6186"	
1624	"NB-770"	9/7/2016 0:00:00	12/30/1899 12:48:00		19	12/30/1899 10:00:00	12.50			
1625	"NB-760"	9/7/2016 0:00:00	12/30/1899 13:02:00		19	12/30/1899 10:00:00	12.40			
1626	"NB-542"	9/8/2016 0:00:00	12/30/1899 7:28:00		21	12/30/1899 10:00:00	4.80	"38.21976667"	"-122.412816666667"	
1627	"NB-540"	9/8/2016 0:00:00	12/30/1899 7:45:00		19	12/30/1899 10:00:00	5.30	"38.22333500"	"-122.41885"	
1628	"NB-540"	9/8/2016 0:00:00	12/30/1899 11:14:00		19	12/30/1899 10:00:00	4.30	"38.22113333"	"-122.423766666667"	
1629	"NB-540"	9/8/2016 0:00:00	12/30/1899 11:30:00		21	12/30/1899 10:00:00	5.10	"38.22391667"	"-122.41935"	
1630	"NB-252"	9/9/2016 0:00:00	12/30/1899 7:34:00		15	12/30/1899 10:00:00	7.70	"38.21278333"	"-122.299983333333"	
1631	"NB-273"	9/9/2016 0:00:00	12/30/1899 8:08:00		18	12/30/1899 10:00:00	6.80	"38.19925000"	"-122.3235"	
1632	"NB-361"	9/9/2016 0:00:00	12/30/1899 11:09:00		19	12/30/1899 10:00:00	15.40	"38.12243333"	"-122.292716666667"	
1633	"NB-240"	9/9/2016 0:00:00	12/30/1899 12:01:00		18	12/30/1899 10:00:00	16.00	"38.21461667"	"-122.309816666667"	
1634	"NB-1119"	9/23/2016 0:00:00	12/30/1899 8:33:00		20	12/30/1899 7:00:00	10.00	"38.06365000"	"-122.2994"	
1635	"NB-1119"	9/23/2016 0:00:00	12/30/1899 8:52:00		18	12/30/1899 10:00:00	10.10	"38.06373333"	"-122.296016666667"	
1636	"NB-1183"	9/23/2016 0:00:00	12/30/1899 11:13:00		20	12/30/1899 10:00:00	9.60			
1637	"NB-1184"	9/23/2016 0:00:00	12/30/1899 11:26:00		17	12/30/1899 10:00:00	9.60			
1638	"NB-590"	10/3/2016 0:00:00	12/30/1899 8:24:00		18	12/30/1899 10:00:00	11.50	"38.19571667"	"-122.390616666667"	
1639	"NB-580"	10/3/2016 0:00:00	12/30/1899 8:40:00		15	12/30/1899 10:00:00	5.00			
1640	"NB-650"	10/3/2016 0:00:00	12/30/1899 11:02:00		22	12/30/1899 10:00:00	11.00	"38.16171667"	"-122.420883333333"	
1641	"NB-650"	10/3/2016 0:00:00	12/30/1899 11:25:00		21	12/30/1899 10:00:00	11.00	"38.16183333"	"-122.420966666667"	
1642	"NB-1060"	10/5/2016 0:00:00	12/30/1899 9:51:00		18	12/30/1899 10:00:00	11.80	"38.09640000"	"-122.447983333333"	
1643	"NB-1076"	10/5/2016 0:00:00	12/30/1899 10:07:00		19	12/30/1899 10:00:00	11.20	"38.08586667"	"-122.43965"	
1644	"NB-1107"	10/5/2016 0:00:00	12/30/1899 10:36:00		18	12/30/1899 10:00:00	4.80	"38.06688333"	"-122.449801666667"	
1645	"NB-1091"	10/5/2016 0:00:00	12/30/1899 10:53:00		19	12/30/1899 10:00:00	4.90	"38.06996667"	"-122.44875"	
1646	"SB-LSB1"	10/1/2016 0:00:00	12/30/1899 12:23:00		15	12/30/1899 10:00:00	20.00	"37.47598333"	"-122.07395"	
1647	"SB-A21.4"	10/1/2016 0:00:00	12/30/1899 15:03:00		20	12/30/1899 10:00:00	7.00	"37.46293333"	"-121.983383333333"	
1648	"SB-COY3"	10/1/2016 0:00:00	12/30/1899 15:22:00		10	12/30/1899 10:00:00	13.00	"37.46255000"	"-121.98725"	
1649	"SB-ALV3"	10/1/2016 0:00:00	12/30/1899 15:50:00		15	12/30/1899 10:00:00	10.00	"37.46001667"	"-122.021166666667"	
1650	"SB-A19.1"	10/2/2016 0:00:00	12/30/1899 14:32:00		15	12/30/1899 10:00:00	6.80	"37.46381667"	"-121.958983333333"	
1651	"SB-UCOY 2"	10/2/2016 0:00:00	12/30/1899 14:53:00		19	12/30/1899 10:00:00	11.00	"37.46190000"	"-121.953483333333"	
1652	"SB-COY1"	10/2/2016 0:00:00	12/30/1899 15:12:00		15	12/30/1899 10:00:00	16.00	"37.46278333"	"-121.96325"	
1653	"SB-ART3"	10/2/2016 0:00:00	12/30/1899 15:31:00		15	12/30/1899 10:00:00	12.00	"37.45701667"	"-121.967816666667"	
1654	"NB-210"	10/6/2016 0:00:00	12/30/1899 13:23:00		15	12/30/1899 10:00:00	20.00	"38.23235000"	"-122.289466666667"	
1655	"NB-220"	10/6/2016 0:00:00	12/30/1899 13:40:00		22	12/30/1899 10:00:00	19.50	"38.23175000"	"-122.295033333333"	
1656	"SB-LSB1"	11/5/2016 0:00:00	12/30/1899 12:25:00		15	12/30/1899 10:00:00	14.60			
1657	"SB-COY2"	11/5/2016 0:00:00	12/30/1899 13:53:00		15	12/30/1899 10:00:00	13.00			
1658	"SB-A21.4"	11/5/2016 0:00:00	12/30/1899 14:19:00		12	12/30/1899 10:00:00	3.50			
1659	"SB-ALV3"	11/5/2016 0:00:00	12/30/1899 15:37:00		15	12/30/1899 10:00:00	7.10			
1660	"SB-COY1"	11/6/2016 0:00:00	12/30/1899 11:52:00		20	12/30/1899 10:00:00	10.00			
1661	"SB-ART3"	11/6/2016 0:00:00	12/30/1899 12:14:00		15	12/30/1899 10:00:00	8.50			
1662	"SB-UCOY 2"	11/6/2016 0:00:00	12/30/1899 12:35:00		14	12/30/1899 10:00:00	8.10			
1663	"SB-A19.4"	11/6/2016 0:00:00	12/30/1899 15:02:00		13	12/30/1899 10:00:00	6.50			
1664	"NB-341"	11/7/2016 0:00:00	12/30/1899 10:49:00		20	12/30/1899 10:00:00	15.90	"38.1420666666667"	"-122.295516666667"	
1665	"NB-361"	11/7/2016 0:00:00	12/30/1899 11:14:00		19	12/30/1899 10:00:00	15.70	"38.1214333333333"	"-122.285316666667"	
1666	"NB-270"	11/7/2016 0:00:00	12/30/1899 11:45:00		19	12/30/1899 10:00:00	28.50	"38.1957666666667"	"-122.314783333333"	
1667	"NB-250"	11/7/2016 0:00:00	12/30/1899 12:13:00		18	12/30/1899 10:00:00	15.00	"38.21"	"-122.306666666667"	
1668	"NB-870"	11/8/2016 0:00:00	12/30/1899 10:00:00		17	12/30/1899 10:00:00	14.50	"38.1511666666667"	"-122.538116666667"	
1669	"NB-870"	11/8/2016 0:00:00	12/30/1899 10:15:00		19	12/30/1899 10:00:00	15.10			
1670	"NB-780"	11/8/2016 0:00:00	12/30/1899 12:10:00		18	12/30/1899 10:00:00	10.00			
1671	"NB-770"	11/8/2016 0:00:00	12/30/1899 12:24:00		18	12/30/1899 10:00:00	11.90			
1672	"NB-660"	11/9/2016 0:00:00	12/30/1899 11:59:00		20	12/30/1899 10:00:00	9.50	"38.1568"	"-122.407183333333"	
1673	"NB-660"	11/9/2016 0:00:00	12/30/1899 12:14:00		18	12/30/1899 10:00:00	8.50	"38.1628"	"-122.413966666667"	
1674	"NB-600"	11/9/2016 0:00:00	12/30/1899 12:40:00		20	12/30/1899 10:00:00	11.70	"38.1930166666667"	"-122.390916666667"	
1675	"NB-590"	11/9/2016 0:00:00	12/30/1899 12:52:00		20	12/30/1899 10:00:00	12.70	"38.1930166666667"	"-122.39165"	
1676	"Unknown"	11/10/2016 0:00:00	12/30/1899 10:08:00		18	12/30/1899 11:30:00	20.00	"37.9890666666667"	"-122.4117"	
1677	"Unknown"	11/10/2016 0:00:00	12/30/1899 10:24:00		19	12/30/1899 10:44:00	20.80	"37.9822333333333"	"-122.4117"	
1678	"NB-1182"	11/10/2016 0:00:00	12/30/1899 11:02:00		19	12/30/1899 10:00:00	6.50	"37.9645"	"-122.469616666667"	
1679	"NB-1182"	11/10/2016 0:00:00	12/30/1899 11:19:00		19	12/30/1899 10:00:00	5.40	"38.0104"	"-122.355533333333"	
1680	"NB-341"	3/2/2016 0:00:00	12/30/1899 7:15:00		15	12/30/1899 10:00:00	18.30	"38.144161658"	"-122.291816747"	"NB341"
1681	"SB-LSB2"	12/3/2016 0:00:00	12/30/1899 11:52:00		20	12/30/1899 10:00:00	4.60			
1682	"SB-A21.4"	12/3/2016 0:00:00	12/30/1899 13:15:00		19	12/30/1899 10:00:00	5.40			
1683	"SB-COY2"	12/3/2016 0:00:00	12/30/1899 13:52:00		10	12/30/1899 10:00:00	14.50			
1684	"SB-ALV3"	12/3/2016 0:00:00	12/30/1899 15:21:00		13	12/30/1899 10:00:00	11.80			
1685	"SB-COY1"	12/4/2016 0:00:00	12/30/1899 12:16:00		10	12/30/1899 10:00:00	11.20			
1686	"SB-ART3"	12/4/2016 0:00:00	12/30/1899 12:40:00		10	12/30/1899 10:00:00	10.10			
1687	"SB-UCOY 1"	12/4/2016 0:00:00	12/30/1899 13:00:00		10	12/30/1899 10:00:00	11.90			
1688	"SB-A19.4"	12/4/2016 0:00:00	12/30/1899 13:22:00		10	12/30/1899 10:00:00	7.40			
1689	"NB-480"	12/6/2016 0:00:00	12/30/1899 8:31:00		19	12/30/1899 10:00:00	22.50	"38.067383333"	"-122.2644833333"	
1690	"NB-1120"	12/6/2016 0:00:00	12/30/1899 8:49:00		19	12/30/1899 10:00:00	20.70	"38.06583333"	"-122.2751"	
1691	"NB-1170"	12/6/2016 0:00:00	12/30/1899 12:18:00		20	12/30/1899 10:00:00	7.70	"38.02711667"	"-122.299033333333"	
1692	"NB-910"	12/7/2016 0:00:00	12/30/1899 10:06:00		17	12/30/1899 10:00:00	15.70	"38.12795000"	"-122.51175"	
1693	"NB-900"	12/7/2016 0:00:00	12/30/1899 10:21:00		21	12/30/1899 10:00:00	17.40	"38.13008333"	"-122.512383333"	
1694	"NB-740"	12/7/2016 0:00:00	12/30/1899 12:17:00		20	12/30/1899 10:00:00	6.80			
1695	"NB-730"	12/7/2016 0:00:00	12/30/1899 12:40:00		21	12/30/1899 10:00:00	9.70			
1696	"NB-240"	12/8/2016 0:00:00	12/30/1899 9:01:00		18	12/30/1899 10:00:00	19.20	"38.21260000"	"-122.308783333333"	
1697	"NB-250"	12/8/2016 0:00:00	12/30/1899 9:25:00		17	12/30/1899 10:00:00	18.20	"38.21055000"	"-122.307116666667"	
1698	"NB-290"	12/8/2016 0:00:00	12/30/1899 12:24:00		17	12/30/1899 10:00:00	19.20	"38.18040000"	"-122.304216666667"	
1699	"NB-280"	12/8/2016 0:00:00	12/30/1899 12:38:00		18	12/30/1899 10:00:00	21.00	"38.18145000"	"-122.307833333333"	
1700	"NB-540"	12/9/2016 0:00:00	12/30/1899 8:00:00		30	12/30/1899 10:00:00	8.40			
1701	"NB-540"	12/9/2016 0:00:00	12/30/1899 8:37:00		21	12/30/1899 10:00:00	8.50			
1702	"NB-670"	12/9/2016 0:00:00	12/30/1899 10:13:00		19	12/30/1899 10:00:00	9.40			
1703	"NB-660"	12/9/2016 0:00:00	12/30/1899 10:30:00		19	12/30/1899 10:00:00	13.00			
1704	"SB-ALV1"	11/14/2015 0:00:00	12/30/1899 8:35:00		30	12/30/1899 10:00:00	20.00			
1705	"SB-ALV3"	11/14/2015 0:00:00	12/30/1899 10:43:00		22	12/30/1899 10:00:00	35.00			
1706	"SB-A21.1"	11/14/2015 0:00:00	12/30/1899 13:01:00		40	12/30/1899 10:00:00	5.80			
1707	"SB-A21.4"	11/14/2015 0:00:00	12/30/1899 13:28:00			12/30/1899 10:00:00	6.00			
1708	"SB-ART1"	11/15/2015 0:00:00	12/30/1899 9:34:00			12/30/1899 10:00:00	5.10			
1709	"SB-A19.4"	11/15/2015 0:00:00	12/30/1899 11:42:00			12/30/1899 10:00:00	7.20			
1710	"NB-1093"	1/3/2017 0:00:00	12/30/1899 10:48:00			12/30/1899 10:00:00	6.90	"38.06878333"	"-122.432166666667"	
1711	"NB-1093"	1/3/2017 0:00:00	12/30/1899 11:06:00			12/30/1899 11:06:00	6.50	"38.07008333"	"-122.428883333333"	
1712	"NB-920"	1/4/2017 0:00:00	12/30/1899 8:21:00		18	12/30/1899 10:00:00	17.00	"38.11911667"	"-122.5087"	
1716	"NB-520"	1/5/2017 0:00:00	12/30/1899 7:11:00		15	12/30/1899 10:00:00	7.00	"38.22755000"	"-122.4279"	
1721	"NB-760"	1/11/2017 0:00:00	12/30/1899 8:05:00		14	12/30/1899 10:00:00	14.00	"38.21930000"	"-122.643166666667"	
1723	"NB-890"	1/11/2017 0:00:00	12/30/1899 9:42:00		19	12/30/1899 10:00:00	24.60	"38.14166667"	"-122.520616666667"	
1729	"NB-1005"	1/11/2017 0:00:00	12/30/1899 1:05:00		18	12/30/1899 10:00:00	12.00	"38.10690000"	"-122.480166666667"	
1730	"NB-1001"	1/11/2017 0:00:00	12/30/1899 13:25:00		19	12/30/1899 10:00:00	7.10	"38.10898333"	"-122.485783333333"	
1731	"NB-590"	1/12/2017 0:00:00	12/30/1899 7:42:00		19	12/30/1899 10:00:00	13.70	"38.19761667"	"-122.392183333333"	
1732	"NB-580"	1/12/2017 0:00:00	12/30/1899 8:04:00		19	12/30/1899 10:00:00	8.90	"38.20013333"	"-122.396583333333"	
1733	"NB-1017"	1/12/2017 0:00:00	12/30/1899 8:49:00		18	12/30/1899 10:00:00	3.00	"38.12965000"	"-122.468016666667"	
1734	"NB-1030"	1/12/2017 0:00:00	12/30/1899 9:09:00		21	12/30/1899 10:00:00	5.80	"38.11746667"	"-122.379966666667"	
1735	"NB-1041"	1/12/2017 0:00:00	12/30/1899 9:28:00		17	12/30/1899 10:00:00	7.60	"38.11056667"	"-122.37405"	
1736	"NB-1052"	1/12/2017 0:00:00	12/30/1899 9:51:00		20	12/30/1899 10:00:00	9.70	"38.09873333"	"-122.3835"	
1737	"NB-1038"	1/12/2017 0:00:00	12/30/1899 10:15:00		21	12/30/1899 10:00:00	8.50	"38.10696667"	"-122.414116666667"	
1738	"NB-1026"	1/12/2017 0:00:00	12/30/1899 10:36:00		20	12/30/1899 10:00:00	6.80	"38.06498333"	"-122.42555"	
1739	"NB-1025"	1/12/2017 0:00:00	12/30/1899 10:56:00		18	12/30/1899 10:00:00	5.80	"38.11816667"	"-122.43505"	
1740	"NB-1010"	1/12/2017 0:00:00	12/30/1899 11:15:00		19	12/30/1899 10:00:00	6.50	"38.11563333"	"-122.452833333333"	
1742	"NB-480"	1/13/2017 0:00:00	12/30/1899 8:33:00		19	12/30/1899 10:00:00	26.30	"38.06736667"	"-122.2633"	
1743	"NB-1119"	1/13/2017 0:00:00	12/30/1899 9:07:00		19	12/30/1899 10:00:00	9.60	"38.06476667"	"-122.29595"	
1752	"SB-COY4"	1/14/2017 0:00:00	12/30/1899 13:01:00		16	12/30/1899 10:00:00	20.20	"37.46213333"	"-122.035233333333"	
1753	"SB-A21.1"	1/14/2017 0:00:00	12/30/1899 15:45:00		12	12/30/1899 10:00:00	8.40	"37.46440000"	"-121.985683333333"	
1754	"SB-A21.4"	1/14/2017 0:00:00	12/30/1899 16:08:00		11	12/30/1899 10:00:00	5.90	"38.46285000"	"-122.983083333333"	
1756	"sb-a19.4"	1/15/2017 0:00:00	12/30/1899 13:40:00		12	12/30/1899 10:00:00	6.60	"38.47035000"	"-122.8681"	
1757	"SB-A19.1"	1/15/2017 0:00:00	12/30/1899 14:07:00		10	12/30/1899 10:00:00	8.20	"38.46375000"	"-122.963383333333"	
1758	"SB-UCOY 1"	1/15/2017 0:00:00	12/30/1899 14:30:00		21	12/30/1899 10:00:00	11.40	"37.47035000"	"-121.951433333333"	
1759	"SB-UCOY 2"	1/15/2017 0:00:00	12/30/1899 14:55:00		15	12/30/1899 10:00:00	13.00	"38.46138333"	"-122.951433333333"	
1760	"SB-COY1"	1/15/2017 0:00:00	12/30/1899 15:20:00		13	12/30/1899 10:00:00	14.10	"38.46255000"	"-122.964683333333"	
1761	"sb-art3"	1/15/2017 0:00:00	12/30/1899 15:40:00		17	12/30/1899 10:00:00	9.00	"38.46255000"	"-122.964683333333"	
1762	"NB-201"	1/17/2017 0:00:00	12/30/1899 7:18:00		19	12/30/1899 5:00:00	16.00	"38.24715000"	"-122.285316666667"	
1763	"NB-242"	1/17/2017 0:00:00	12/30/1899 7:46:00		21	12/30/1899 10:00:00	4.60	"38.21905000"	"-122.309683333333"	
1764	"nb-252"	1/17/2017 0:00:00	12/30/1899 8:07:00		18	12/30/1899 10:00:00	14.90	"38.21270000"	"-122.307533333333"	
1765	"NB-271"	1/17/2017 0:00:00	12/30/1899 8:37:00		19	12/30/1899 10:00:00	5.40	"38.19201667"	"-122.3165"	
1766	"NB-341"	1/17/2017 0:00:00	12/30/1899 9:05:00		18	12/30/1899 10:00:00	18.20	"38.13980000"	"-122.2905"	
1767	"NB-1119"	1/17/2017 0:00:00	12/30/1899 9:50:00		25	12/30/1899 10:00:00	8.90	"38.06448333"	"-122.29705"	
1768	"NB-1117"	1/17/2017 0:00:00	12/30/1899 10:08:00		13	12/30/1899 10:00:00	15.60	"38.06043333"	"-122.318566666667"	
1769	"NB-1115"	1/17/2017 0:00:00	12/30/1899 10:34:00		18	12/30/1899 10:00:00	7.90	"38.05956667"	"-122.34405"	
1770	"NB-1182"	1/17/2017 0:00:00	12/30/1899 11:03:00		23	12/30/1899 9:00:00	5.60	"38.01360000"	"-122.362633333333"	
1771	"NB-1184"	1/17/2017 0:00:00	12/30/1899 11:25:00		18	12/30/1899 10:00:00	6.80	"38.01626667"	"-122.3374"	
1772	"NB-1171"	1/17/2017 0:00:00	12/30/1899 11:58:00		22	12/30/1899 10:00:00	10.80	"38.03845000"	"-122.275683333333"	
1773	"NB-201"	1/23/2017 0:00:00	12/30/1899 7:18:00		21	12/30/1899 10:00:00	5.40	"38.25051667"	"-122.29165"	
1774	"NB-244"	1/23/2017 0:00:00	12/30/1899 7:50:00		30	12/30/1899 10:00:00	4.50	"38.21856667"	"-122.299116666667"	
1775	"NB-254"	1/23/2017 0:00:00	12/30/1899 8:23:00		21	12/30/1899 10:00:00	5.40	"38.21123333"	"-122.294433333333"	
1776	"NB-273"	1/23/2017 0:00:00	12/30/1899 9:01:00		20	12/30/1899 10:00:00	7.20	"38.20418333"	"-122.323966666667"	
1777	"NB-341"	1/23/2017 0:00:00	12/30/1899 9:30:00		21	12/30/1899 10:00:00	9.40	"38.14253333"	"-122.292083333333"	
1778	"NB-1147"	1/23/2017 0:00:00	12/30/1899 10:28:00		23	12/30/1899 10:00:00	29.10	"38.04373333"	"-122.36845"	
1779	"NB-1145"	1/23/2017 0:00:00	12/30/1899 11:00:00		18	12/30/1899 10:00:00	17.80	"38.03816667"	"-122.3981"	
1780	"NB-1160"	1/23/2017 0:00:00	12/30/1899 11:27:00		18	12/30/1899 10:00:00	16.30	"38.03160000"	"-122.421366666667"	
1781	"NB-1202"	1/23/2017 0:00:00	12/30/1899 11:56:00		19	12/30/1899 10:00:00	38.70	"37.99948333"	"-122.433116666667"	
1782	"NB-1211"	1/23/2017 0:00:00	12/30/1899 12:26:00		18	12/30/1899 10:00:00	12.90	"37.99148333"	"-122.402433333333"	
1783	"NB-542"	1/24/2017 0:00:00	12/30/1899 7:29:00		19	12/30/1899 10:00:00	5.00	"38.21970000"	"-122.41195"	
1784	"NB-540"	1/24/2017 0:00:00	12/30/1899 7:50:00		19	12/30/1899 10:00:00	9.00	"38.21988333"	"-122.425183333333"	
1785	"NB-1096"	1/24/2017 0:00:00	12/30/1899 9:03:00		18	12/30/1899 10:00:00	12.50	"38.07550000"	"-122.38735"	
1786	"NB-1108"	1/24/2017 0:00:00	12/30/1899 9:31:00		19	12/30/1899 10:00:00	11.00	"38.06450000"	"-122.438566666667"	
1787	"NB-1076"	1/24/2017 0:00:00	12/30/1899 9:55:00		18	12/30/1899 10:00:00	9.80	"38.07871667"	"-122.438"	
1788	"NB-1065"	1/24/2017 0:00:00	12/30/1899 10:23:00		18	12/30/1899 10:00:00	9.70	"38.09365000"	"-122.392133333333"	
1789	"NB-1054"	1/24/2017 0:00:00	12/30/1899 10:46:00		19	12/30/1899 10:00:00	8.50	"38.10255000"	"-122.364416666667"	
1790	"NB-640"	1/24/2017 0:00:00	12/30/1899 11:37:00		20	12/30/1899 10:00:00	13.20	"38.17090000"	"-122.414733333333"	
1791	"NB-621"	1/24/2017 0:00:00	12/30/1899 12:03:00		22	12/30/1899 10:00:00	9.50	"38.18741667"	"-122.422083333333"	
1793	"NB-730"	1/25/2017 0:00:00	12/30/1899 7:38:00		22	12/30/1899 10:00:00	10.60	"38.22953333"	"-122.624316666667"	
1794	"NB-740"	1/25/2017 0:00:00	12/30/1899 8:03:00			12/30/1899 10:00:00	12.60	"38.22781667"	"-122.612451666667"	
1795	"NB-1008"	1/25/2017 0:00:00	12/30/1899 9:04:00		19	12/30/1899 5:00:00	6.00	"38.09893333"	"-122.469616666667"	
1796	"NB-1156"	1/25/2017 0:00:00	12/30/1899 9:41:00		19	12/30/1899 5:00:00	6.70	"38.03078333"	"-122.477866666667"	
1797	"NB-1105"	1/25/2017 0:00:00	12/30/1899 9:27:00		17	12/30/1899 5:00:00	6.80	"38.05981667"	"-122.47595"	
1798	"NB-1188"	1/25/2017 0:00:00	12/30/1899 9:56:00		21	12/30/1899 5:00:00	8.10	"38.00993333"	"-122.4661"	
