ID	OldRecord.	Survey	Method	TideText	TideHeight	Polygon/Station	Date	Time	Replicate	Rep/Month	BegSurfTemp	BegBotTemp	EndSurfTemp	EndBotTemp	BegSurfSalin	BegBotSalin	EndSurfSalin	EndBotSalin	BegSurfCond	BegBotCond	EndSurfCond	EndBotCond	BegSecchi	EndSecchi	BegSurfDO(mg/L)	BegBotDO(mg/L)	EndSurfDO(mg/L)	EndBotDO(mg/L)	BegSurfDO%	BegBotDO%	EndSurfDO%	EndBotDO%	BegNTU	EndNTU	BegPH	EndPH	Depth	TowDuration	TowDistance	Flowmeter Start	Flowmeter Stop	Comments	DataEntry	FlowMeterDifference	SampledVolume	AMESHA	AMPHIPOD	AMPHPD	ARRGOB	ASIMUS	BARSUR	BATRAY	BAYGOB	BAYPIP	BLUEGI	BONSCU	BROROC	BROSMO	CALHAL	CALLIA	CALTON	CANTEN	CGRACI	CHAGOB	CHEGOB	CHISAL	CJORDA	CMAENA	CMAGIS	CORBIC	CORBUL	CPRODU	CRANFR	CRANNC	CRANNM	CRANSP	DECORC	DIATUR	DWAPER	ENGSOL	EXOPAL	HEMIGR	HEPTSTI	HETERO	HOREGO	IOBSOL	ISOPOD	JACKSM	JELLYF	LAMSPP	LEOSHA	LONMUD	LONSME	LSTYLI	MACOMA	MCALIF	MISSIL	MSENHO	MUSBLE	MUSCUL	MUSSEN	MYSID	MYSIDR	MYTILS	NO CATCH	NORANC	NUDIBR	OLURID	PACHER	PACLAM	PACMAC	PACSAN	PACSSC	PALAEM	PHILIN	PILEWR	PILPER	PLAMID	POLYCH	PPRODU	PRISCU	RAIKIL	RHARRI	RIDGEM	RUBSEA	SACSUC	SADGUN	SANSOL	SANSPP	SHIGOB	SHIPER	SHOGOB	SHOGUI	SHOSNA	SNAILS	SPESAN	SPLITT	SPONGE	STAFLO	STRBAS	STRMUL	TAPJAP	THRSHA	THRSTI	TOPSME	TULPER	TUNICA	UCINER	UNID Clam	UNID CRAB	UNID GOBY	UNID LARVAL	UNID NUD	WALSUR	WESMOS	WHICRO	WHISEA	WHISTU	YELGOB	YELSEE
128		5	SLS			NB-180	3/5/2015	12/30/1899 11:06:00		1	15.1	14.9	15.4	15	5.6	6.5	6.2	6.7	8015	9105	8913	9444	35	NA	10.1	10.1	10.3	10.3	103	103	106	105	NA	NA	NA	NA	16.75	10											NA			NA		NA					NA		NA				NA																							NA				1	NA				NA								NA	NA			22			NA	NA					NA			11	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			48	
129		5	SLS			NB-150	3/5/2015	12/30/1899 10:20:00		1	14.5	14.4	14.7	14.7	3.4	3.5	3.5	3.7	4939	5139	5178	5328	35	NA	10.7	10.7	10.7	11.1	106	106	106	110	NA	NA	NA	NA	14.5	10											NA			NA		NA					NA		NA				NA																							NA				5	1				NA								NA	NA			180			NA	NA					NA			41	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			22	
130		5	SLS			NB-140	3/5/2015	12/30/1899 9:07:00		1	14	14	14.4	14.5	1.8	1.8	2.7	2.8	2629	2751	4025	4091	40	NA	11.3	11.3	11.9	11.9	109	109	116	117	NA	NA	NA	NA	14	10											NA			NA		NA					NA		NA				NA																							NA				6	NA				NA								NA	NA			284			NA	NA					NA			125	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			15	
131		5	SLS			NB-120	3/5/2015	12/30/1899 8:27:00		1	13.3	13.8	13.6	14	0.9	1.6	1.3	1.9	1368	2608	1836	2783	45	NA	11.3	10.7	11.2	11	107	103	107	106	NA	NA	NA	NA	12.5	10											NA			NA		NA					NA		NA				NA																							NA				5	2				NA								NA	NA			189			NA	NA					NA			176	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			39	
132		5	SLS			NB-110	3/5/2015	12/30/1899 7:48:00		1	12.9	13	13.1	NA	0.3	0.5	0.7	0.9	546	773	1077	1396	80	NA	12.3	12.1	11.2	11.5	116	113	111.4	109	NA	NA	NA	NA	18	10											NA			NA		NA					NA		NA				NA																							NA				3	NA				NA								NA	NA			71			NA	NA					NA			294	NA				1				NA	NA	NA					NA		NA	NA				1	NA									NA		NA			10	
133		5	SLS			NB-630	3/4/2015	12/30/1899 13:28:00		1	13.1	11.9	13.1	12.2	14.4	15.3	15.2	15.5	18293	18789	19257	19130	40	NA	10.8	11.2	10.9	11.1	11.2	11.3	11.3	11.3	NA	NA	NA	NA	11	10											NA			NA		NA					NA		NA				NA																							5				NA	NA				NA								NA	NA			30			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			32	
134		5	SLS			NB-610	3/4/2015	12/30/1899 12:51:00		1	14	13.2	12.6	NA	12.2	12.7	14	NA	16086	16299	17672	NA	35	NA	9.7	9.9	10.5	NA	100	102	107	NA	NA	NA	NA	NA	13.5	10											2			NA		NA					NA		NA				NA																							3				NA	NA				NA								NA	NA			56			NA	NA					NA			3	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			630	
135		5	SLS	Flooding		NB-600	3/4/2015	12/30/1899 12:04:00		1	14.4	14.3	14.6	13.8	7.7	7.9	9	9.9	10568	10834	12557	13190	22	NA	9.6	9.7	9.8	10.2	97.5	98.3	101	104	NA	NA	NA	NA	14.6	10											NA			NA		NA					NA		NA				NA																							1				NA	NA				NA								NA	NA			23			NA	NA					NA			NA	NA				1				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			133	
136		5	SLS	Flooding		NB-590	3/4/2015	12/30/1899 11:30:00		1	14.1	14.5	14.5	14.2	6.2	6.2	6.4	6.4	8625	8699	8939	8933	25	NA	9.7	9.7	9.7	9.8	98	98	98	98	NA	NA	NA	NA	14.3	10											1			NA		NA					NA		NA				NA																							2				3	NA				NA								NA	NA			332			NA	NA					NA			169	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			951	
137		5	SLS	Flooding		NB-570	3/4/2015	12/30/1899 10:30:00		1	14.1	NA	14.2	14.2	7.1	NA	6.5	6.5	9714	NA	9058	NA	20	NA	10.05	NA	11	10.7	101	NA	110.3	108	NA	NA	NA	NA	6.6	10											NA			NA		NA					NA		NA				NA																							2				2	NA				NA								NA	NA			225			NA	1					NA			48	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			138	
138		5	SLS	Flooding		NB-560	3/4/2015	12/30/1899 9:50:00		1	13.8	NA	14	NA	3.3	NA	4.7	NA	4801	NA	6588	NA	20	NA	9.7	NA	9.8	NA	94.5	NA	96.6	NA	NA	NA	NA	NA	8.2	10											NA			NA		NA					NA		NA				NA																							1				1	NA				NA								NA	NA			114			NA	NA					NA			212	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			92	
139		5	SLS	Flooding		NB-530	3/4/2015	12/30/1899 9:09:00		1	13.2	13.2	13.6	NA	3.9	3.9	3.4	NA	5497	5499	4293	NA	20	NA	9.24	9.31	9.34	NA	89.3	90	90.9	NA	NA	NA	NA	NA	6.8	10											NA			NA		NA					NA		NA				NA																							NA				2	NA				NA								NA	NA			4			NA	NA					NA			141	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			9	
140		5	SLS	Flooding		NB-510	3/4/2015	12/30/1899 8:25:00		1	12	NA	12.8	NA	4.2	NA	4	NA	5818	NA	5573	NA	24	NA	10.09	NA	9.49	NA	96.5	NA	91.1	NA	NA	NA	NA	NA	4.25	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	NA			59			NA	2					NA			1087	NA				3				NA	NA	NA					NA		NA	NA				1	NA									NA		NA			25	
141		5	SLS			NB-700	3/6/2015	12/30/1899 7:48:00		1	13.5	NA	13.4	NA	2.6	NA	2.8	NA	3605	NA	3959	NA	30	NA	9.26	NA	9.25	NA	88.9	NA	88.8	NA	NA	NA	NA	NA	5.9	10											NA			NA		NA					NA		NA				NA																							NA				1	2				NA								NA	NA			67			NA	NA					NA			79	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			6	
142		5	SLS			NB-730	3/6/2015	12/30/1899 9:50:00		1	13.9	13.8	14.1	13.9	3.9	4.1	4.4	4.5	5520	5633	6307	6348	36	NA	9.16	9.33	9.85	9.95	90	91.5	97.1	97.1	NA	NA	NA	NA	11.9	10											NA			NA		NA					NA		NA				NA																							3				NA	NA				NA								NA	NA			55			NA	NA					NA			2	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			6	
143		5	SLS			NB-710	3/6/2015	12/30/1899 8:34:00		1	13.4	NA	13.1	NA	2.9	NA	3	NA	4208	NA	4262	NA	36	NA	9.13	NA	9.86	NA	87.6	NA	94.1	NA	NA	NA	NA	NA	6.7	10											NA			NA		NA					NA		NA				NA																							NA				1	NA				NA								NA	NA			21			NA	NA					NA			24	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			NA	
180		5	SLS			NB-780	3/6/2015	12/30/1899 12:05:00		1	14.9	NA	14.8	NA	7.3	NA	8.7	NA	10293	NA	12063	NA	25	NA	10.19	NA	10	NA	103.9	NA	102.5	NA	NA	NA	NA	NA	7.5	10											NA			NA		NA					NA		NA				NA																							25				2	NA				NA								NA	1			7			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			16	
200		6	SLS	Flooding		NB-250	3/23/2015	12/30/1899 13:43:00		1	18.1	NA	18.2	NA	10.3	NA	11.4	NA	15083	NA	16667	NA	32	NA	7.95	NA	8.33	NA	89.9	NA	94.6	NA	NA	NA	NA	NA	7.5	10											NA			NA		NA					NA		NA				NA																							4				NA	NA				NA								NA	NA			1			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			2	
201		6	SLS	Flooding		NB-210	3/23/2015	12/30/1899 12:57:00		1	18.1	17.8	17.9	17.8	9.5	9.9	11.5	11.6	14043	14453	16697	16692	46	NA	7.76	7.52	8.18	8.05	87.5	84.1	92.2	90	NA	NA	NA	NA	15	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	NA			1			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			4	
202		6	SLS			NB-190	3/23/2015	12/30/1899 12:12:00		1	18.2	NA	18.1	17.8	7.9	NA	9	9.7	11859	NA	13385	14207	48	NA	7.76	NA	8.16	7.61	86.3	NA	91.3	84.7	NA	NA	NA	NA	9	10											NA			NA		NA					NA		NA				NA																							1				NA	NA				NA								NA	NA			1			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			NA	
203		6	SLS	Ebbing		NB-180	3/23/2015	12/30/1899 11:21:00		1	18.1	17.8	18.1	17.9	6.5	7.5	7.3	7.7	9796	11228	10991	11477	37	NA	8.3	7.69	8.16	7.78	90.2	84.51	90.9	86.4	NA	NA	NA	NA	10	10											NA			NA		NA					NA		NA				NA																							2				2	NA				NA								NA	NA			2			NA	NA					NA			2	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			8	
204		6	SLS	Ebbing		NB-170	3/23/2015	12/30/1899 10:22:00		1	17.9	18.1	18.1	18.1	5.1	5.6	5.5	5.6	7866	8612	8398	8531	38	NA	8.05	7.76	5.5	5.6	87.7	85	87	85.5	NA	NA	NA	NA	13	10											NA			NA		NA					NA		NA				NA																							NA				2	NA				NA								NA	NA			4			NA	NA					NA			11	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			25	
205		6	SLS	Flooding		NB-140	3/23/2015	12/30/1899 9:33:00		1	17.8	18.2	18	18.1	4.4	5.7	5.1	5.5	6792	8485	7846	8458	27	NA	8.35	7.72	8.36	8.07	90.9	84.9	91.7	88.3	NA	NA	NA	NA	15	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	NA			4			NA	NA					NA			5	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			9	
206		6	SLS	Flooding		NB-120	3/23/2015	12/30/1899 8:47:00		1	17.6	18.1	17.7	18.1	2.9	4.3	3.4	4.7	4697	6801	5351	7383	29	NA	8.44	8.07	8.3	8.02	90	88.1	89	87.6	NA	NA	NA	NA	12	10											NA			NA		NA					NA		NA				NA																							NA				1	NA				NA								NA	NA			1			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			2	
207		6	SLS	Flooding		NB-100	3/23/2015	12/30/1899 7:59:00		1	17.4	NA	17.9	18.2	2.2	NA	2.7	4.7	3556	NA	4339	7246	38	NA	9.38	NA	8.81	7.9	98.4	NA	93.5	86.5	NA	NA	NA	NA	14	10											NA			NA		NA					NA		NA				NA																							NA				4	NA				NA								NA	NA			NA			NA	NA					NA			36	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			5	
208		6	SLS	Ebbing		NB-520	3/25/2015	12/30/1899 8:57:00		1	16	NA	16	NA	5.6	NA	5.5	NA	8210	NA	8109	NA	25	NA	6.72	NA	6.01	NA	70.8	NA	63.5	NA	NA	NA	NA	NA	7	10											1			NA		NA					NA		NA				NA																							1				1	NA				NA								NA	NA			NA			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				1	NA									NA		NA			25	
209		6	SLS	Ebbing		NB-510	3/25/2015	12/30/1899 7:52:00		1	16.3	NA	16.1	NA	5.6	NA	5.9	NA	8338	NA	8334	NA	16	NA	5.68	NA	5.66	NA	59.5	NA	59.8	NA	NA	NA	NA	NA	NA	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	NA			NA			NA	NA					NA			3	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			14	
210		6	SLS	Ebbing		NB-550	3/25/2015	12/30/1899 9:54:00		1	16.7	NA	16.7	NA	8.7	NA	6	NA	11907	NA	8797	NA	33	NA	7.75	NA	7.87	NA	83.8	NA	84.2	NA	NA	NA	NA	NA	6.5	10											NA			NA		NA					NA		NA				NA																							1				NA	NA				NA								NA	NA			NA			NA	NA					NA			2	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			5	
211		6	SLS	Ebbing		NB-560	3/25/2015	12/30/1899 10:52:00		1	16.9	NA	16.9	NA	8.9	NA	7.7	NA	12800	NA	11352	NA	37	NA	8.11	NA	7.95	NA	88.6	NA	86.7	NA	NA	NA	NA	NA	7.2	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	NA			5			NA	NA					NA			12	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			35	
212		6	SLS			NB-720	3/24/2015	12/30/1899 7:55:00		1	17.9	17.9	17.7	NA	6	6.1	6.2	NA	9141	9335	9364	NA	44	NA	7.04	7.14	7.22	NA	76.8	78.2	78.8	NA	NA	NA	NA	NA	10	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	NA			1			NA	NA					NA			5	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			73	
213		6	SLS			NB-750	3/24/2015	12/30/1899 10:25:00		1	16.8	NA	17	NA	8.6	NA	8.1	NA	12477	NA	11779	NA	43	NA	7.14	NA	7.31	NA	78	NA	79.7	NA	NA	NA	NA	NA	9.5	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	NA			1			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			8	
214		6	SLS	Ebbing		NB-740	3/24/2015	12/30/1899 9:48:00		1	16.9	16.8	16.9	NA	8.4	8.4	82	NA	12152	12166	11954	NA	38	NA	7.01	6.85	7.06	NA	77.2	74.1	76.7	NA	NA	NA	NA	NA	NA	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	NA			2			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			5	
230		6	SLS			NB-730	3/24/2015	12/30/1899 8:36:00		1	17.7	NA	17.6	NA	6.1	NA	6.3	NA	9364	NA	9470	NA	48	NA	7.22	NA	7.31	NA	78.8	NA	81	NA	NA	NA	NA	NA	10	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	NA			NA			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			3	
1009		1	SLS	Ebbing		NB-140	12/16/2015	12/30/1899 9:07:00		1	8.63	8.74	8.81	8.81	15	17	NA	NA	25308	25354	26013	26069	118	NA	9.64	10.94	8.73	9.25	91.3	103.8	83.3	88.2	5.14	NA	NA	NA	11.3	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	NA			4			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			4	
1010		1	SLS	Ebbing		NB-160	12/16/2015	12/30/1899 9:56:00		1	8.36	8.49	8.44	8.53	NA	NA	NA	NA	26776	27401	26296	27409	124	NA	8.78	9.71	9.1	10.64	83.2	92.5	86.1	101.4	4.41	NA	NA	NA	15.75	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	NA			7			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			NA	
1011		1	SLS	Low		NB-710	12/16/2015	12/30/1899 12:40:00		1	8.11	8.08	8.09	8.29	21	22	NA	NA	32608	33342	33440	33257	69	NA	7.72	9.13	7.88	9.88	74.6	88.4	76.3	96.1	8.52	NA	NA	NA	8.35	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	NA			6			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			NA	
1012		1	SLS	Low		NB-720	12/16/2015	12/30/1899 13:05:00		1	8.01	7.97	8	7.95	22	22	NA	NA	33783	33961	34066	34127	61	NA	7.34	9.57	7.93	9.34	71.1	92.6	76.9	90.5	14.4	NA	NA	NA	8.85	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								0	NA			NA			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			NA	
1019		2	SLS	Ebbing		NB-520	1/4/2016	12/30/1899 9:32:00		1	5.52	5.64	5.28	5.26	13.18	13.63	13.77	14	22140	22821	23072	23420	36	42	10.5	10.69	9.76	10.44	91	93.2	84.4	90.4	34.7	31.2	7.83	7.86	6.5	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	NA			623			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			45	
1020		2	SLS	Ebbing		NB-540	1/4/2016	12/30/1899 10:09:00		1	5.2	5.23	5.18	5.22	14.43	14.41	14.6	14.61	24082	24063	24350	24363	31	34	10.1	10.41	10.21	10.6	87.5	90.2	88.5	92	28.9	37.5	7.79	7.79	10.3	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	NA			352			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			7	
1021		2	SLS	Ebbing		NB-710	1/4/2016	12/30/1899 12:28:00		1	5.88	5.95	6.07	5.67	10.38	11.64	11.07	11.92	17736	19710	18805	20170	55	NA	9.25	9.27	9.68	10.2	79.3	80.3	83.8	87.9	12.2	13.5	7.86	7.89	10.2	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	NA			2			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			NA	
1022		2	SLS	Ebbing		NB-730	1/4/2016	12/30/1899 13:00:00		1	6.04	5.66	NA	NA	11.54	12.35	NA	NA	19546	20835	NA	NA	55	52	9.09	10.06	NA	NA	78.9	87	NA	NA	13.6	16.5	7.87	7.85	10.7	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	NA			105			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			NA	
1023		2	SLS	Flooding		NB-110	1/5/2016	12/30/1899 8:45:00		1	6.83	6.91	8.67	7.24	1.3	2.77	0.68	1.85	2509	5153	1349	3517	75	58	10.29	10.66	11.02	11.33	85.1	89.3	95	95	13.4	17	8.13	7.94	9.35	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	NA			142			NA	NA					NA			1	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			279	
1024		2	SLS	Flooding		NB-120	1/5/2016	12/30/1899 9:30:00		1	7.29	6.91	7.28	6.87	1.29	5.48	2.04	8.81	2504	9759	3852	15195	38	34	9.54	10.45	9.46	10.23	79.8	89	79.5	89	40	50.8	7.59	7.65	8.21	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	NA			320			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			119	
1025		2	SLS	Low		NB-120	1/5/2016	12/30/1899 9:49:00		2	7.28	6.87	7.19	6.83	2.04	8.81	2.81	5.91	3852	15195	5218	10478	34	40	9.46	10.23	9.41	10.28	79.5	89	79.3	87.7	50.8	21.7	7.59	7.66	9.4	10											NA			NA		NA					NA		NA				NA																							NA				1	NA				NA								NA	NA			342			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			239	
1026		2	SLS	Ebbing		NB-110	1/5/2016	12/30/1899 10:09:00		2	7.04	6.85	7.19	7.09	1.89	5.13	0.69	3.79	3588	9190	1373	6913	72	57	9.87	10.36	10.18	10.62	82.4	88	84.6	89.9	12.9	17.6	7.77	7.79	9.15	10																																																																																																																										
1027		2	SLS	Ebbing		NB-110	1/5/2016	12/30/1899 10:36:00		3	6.96	6.96	6.85	6.84	3.01	5.14	1.47	3.98	5567	9201	2821	7240	67	56	9.96	10.86	10.27	10.45	83.6	92.5	85.1	88	12.1	17.8	7.72	7.78	10.5	10											NA			NA		NA					NA		NA				NA																							NA				2	NA				NA								NA	NA			278			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			208	
1028		2		Ebbing		NB-120	1/5/2016	12/30/1899 11:05:00		3	7.59	6.83	7.23	6.92	2.99	9.18	3.06	7.8	5526	15779	5652	13561	37	54	9.05	10.06	9.38	10.35	77.2	87.7	79.3	89.6	43.1	12.8	7.52	7.64	10	10																																																																																																																										
1029		2	SLS	Ebbing		NB-160	1/5/2016	12/30/1899 11:45:00		1	9.8	8.6	9.6	8.5	3.5	10	2.7	9.6	4538	11625	3494	11276	71	43	9.58	3.78	9.28	8.5	87.4	41.2	84.8	78.2	13.9	28.7	7.52	7.71	22	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	NA			899			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			239	
1030		2	SLS	Ebbing		NB-150	1/5/2016	12/30/1899 12:15:00		1	10.2	8.4	10	8.3	1.1	9.6	1.5	9.4	1468	11177	2093	10974	40	32	9.18	8.14	9.72	7.52	83.4	77	8.1	55.2	44.2	46	7.8	NA	16.2	10											NA			NA		NA					NA		NA				NA																							NA				1	NA				NA								NA	NA			37			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			245	
1031		2	SLS	Ebbing		NB-150	1/5/2016	12/30/1899 12:40:00		2	10.2	8.4	9.7	8.4	1.1	9.6	2.1	9.3	1448	11187	2804	10913	35	26	9.18	9.08	8.87	7.42	83.4	84.9	79.6	68.4	44	54.1	7.77	NA	16.3	10											NA			NA		NA					NA		NA				NA																							NA				3	NA				NA								NA	NA			2027			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			397	
1032		2	SLS	Ebbing		NB-150	1/5/2016	12/30/1899 13:05:00		3	9.9	8.4	8.3	9.7	1.8	9.5	8.8	2	2460	11094	10381	2636	30	29	9.84	8.52	8.95	9.86	89	77.6	82.5	89.9	40.2	69.7	7.72	7.6	16.3	10											2			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	NA			1188			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			133	
1033		2	SLS	Ebbing		NB-160	1/5/2016	12/30/1899 13:32:00		2	8.5	9.9	9.8	8.7	NA	2.5	2.6	7.5	11494	33871	3489	9722	38	36	8.99	9.3	9.56	8.58	82	85	86.6	78.1	29.7	40.3	7.76	7.74	21.4	10											NA			NA		NA					NA		NA				NA																							NA				4	NA				NA								NA	NA			1394			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			123	
1052		3	SLS	Ebbing		NB-710	1/13/2016	12/30/1899 8:12:00		1	9.06	9.12	9.41	9.07	1.78	3.79	1.1	3.06	3379	6888	2147	5644	36	36	9.52	9.6	9.78	10.18	83.4	85.3	86	90	33.8	35.9	8.01	8.02	9.7	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	NA			253			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			1	
1053		3	SLS	Ebbing		NB-720	1/13/2016	12/30/1899 8:30:00		1	9.24	9.24	9.39	9.09	1.56	3.75	1.12	3.36	2992	6824	2181	6154	27	36	9.6	10.59	9.41	10.34	84.3	94.4	82.7	91.6	35.9	39.1	8.02	7.93	6.2	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	NA			14			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			NA	
1054		3	SLS	Low		NB-730	1/13/2016	12/30/1899 9:15:00		1	9.22	9.15	9.18	9.02	2.08	3.26	1.89	3.33	3914	5983	3580	6107	27	27	9.79	10.75	9.3	9.86	86.2	95.3	81.8	87.2	44.3	44.3	7.86	7.86	8.3	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	NA			14			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			NA	
1055		3	SLS	Low		NB-730	1/13/2016	12/30/1899 9:29:00		2	9.18	9.02	9.3	9.24	1.89	3.33	2.25	3.12	3580	6107	4214	5737	27	34	9.3	9.86	9.52	10.53	81.8	87.2	84.1	93.5	44.3	46.1	7.86	7.88	8.3	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	NA			48			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			NA	
1056		3	SLS	Flooding		NB-750	1/13/2016	12/30/1899 10:00:00		1	9.15	9.18	9.24	9.15	3.73	4.31	3.97	5.37	6790	7769	7189	9545	36	36	10.01	10.14	9.03	10.06	89	90.5	80.6	90.4	48.2	45	7.9	7.9	12.2	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	NA			2			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			3	
1057		3	SLS	Flooding		NB-770	1/13/2016	12/30/1899 10:36:00		1	9.91	NA	NA	NA	3.05	NA	NA	NA	5614	NA	NA	NA	36	20	10.94	NA	NA	NA	98.6	NA	NA	NA	48.2	111	7.9	7.97	14.1	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	NA			NA			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			1	
1058		3	SLS	Flooding		NB-810	1/13/2016	12/30/1899 11:08:00		1	NA	NA	NA	NA	7.2	NA	7.8	NA	NA	NA	NA	NA	42	37	NA	NA	NA	NA	NA	NA	NA	NA	41.6	41.5	7.83	7.98	16.7	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	NA			2			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			4	
