"ID"	"Date"	"Time"	"Replicate"	"TowDuration"	"Depth"	"Polygon.Station"	"Survey"	"TideText"	"TideHeight"	"BegSurfTemp"	"BegSurfCond"	"BegSurfSalin"	"BegSurfDO%"	"BegSurfDO(mg/L)"	"BegBotTemp"	"BegBotCond"	"BegBotSalin"	"BegBotDO%"	"BegBotDO(mg/L)"	"EndSurfTemp"	"EndSurfCond"	"EndSurfSalin"	"EndSurfDO%"	"EndSurfDO(mg/L)"	"EndBotTemp"	"EndBotCond"	"EndBotSalin"	"EndBotDO%"	"EndBotDO(mg/L)"	"BegSecchi"	"EndSecchi"	"BegNTU"	"EndNTU"	"BegPH"	"EndPH"	"Comments"	"Method"	"ARRGOB"	"BATRAY"	"BAYPIP"	"CALHAL"	"CALTON"	"CHEGOB"	"JACKSM"	"LONMUD"	"LONSME"	"MISSIL"	"NO CATCH"	"NORANC"	"PACHER"	"PACSAN"	"PACSSC"	"PLAMID"	"PRISCU"	"RAIKIL"	"SACSUC"	"SHIGOB"	"SHIPER"	"SHOGOB"	"SPLITT"	"STAFLO"	"STRBAS"	"THRSHA"	"THRSTI"	"TOPSME"	"UNID LARVAL"	"WALSUR"	"WHICRO"	"YELGOB"
"227"	1102	"1/27/2016 0:00:00"	"12/30/1899 10:59:00"	2	10	21.75	"NB-860"	"4"	"Flooding"	""	12.57	6666	3.67	93	9.67	12.54	9067	5.1	97.5	10.06	12.55	7616	4.23	89.5	9.28	12.44	10072	5.71	95.5	9.83	21	22	81.7	76.7	NA	NA	"Checked bottom w/ van dorn 5.3 ppt"	"SLS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	19
"228"	1103	"1/27/2016 0:00:00"	"12/30/1899 11:26:00"	3	10	30.3	"NB-860"	"4"	"Flooding"	""	12.55	7616	4.23	89.5	9.28	12.44	10072	5.71	95.5	9.83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22	20	76.7	69.1	NA	NA	"3rd Rep in 860 & Sal Zone 2 due to high depth & fish count on previous tow (5.33 ppt at bottom 30 feet)"	"SLS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"229"	1104	"1/27/2016 0:00:00"	"12/30/1899 11:55:00"	1	10	16.67	"NB-890"	"4"	"Flooding"	""	12.31	12479	7.18	94.2	9.64	12.01	15106	8.82	96.5	9.84	11.99	14832	8.65	92.3	9.42	11.99	14990	8.75	95.4	9.73	31	30	46.1	43.2	NA	NA	"YSI: 6.3 top, 7.8 bottom"	"SLS"	0	0	0	0	0	0	0	0	0	0	0	0	219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60
"230"	1105	"1/27/2016 0:00:00"	"12/30/1899 12:12:00"	1	10	18.1	"NB-900"	"4"	"Flooding"	""	11.99	14832	8.65	92.3	9.42	11.99	14990	8.75	95.4	9.73	12.26	15222	8.9	90.6	9.18	12.12	15325	8.96	94.7	9.62	30	25	43.2	52.7	NA	NA	"YSI: Top Start 7.6, Top End 8.2"	"SLS"	0	0	0	0	0	0	0	0	0	0	0	0	223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
"231"	1106	"1/27/2016 0:00:00"	"12/30/1899 12:48:00"	1	10	15.3	"NB-930"	"4"	"Flooding"	""	11.79	18223	10.81	93.2	9.43	11.71	20600	12.34	95.8	9.62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	31	28	64.9	71.7	NA	NA	"YSI: ppt Top Start 10, bottom 10.8.  End 11.1"	"SLS"	0	0	0	0	0	0	0	0	0	0	0	0	335	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
"232"	1107	"1/27/2016 0:00:00"	"12/30/1899 13:03:00"	2	10	15.05	"NB-930"	"4"	"Flooding"	""	11.79	18223	10.81	93.2	9.43	11.71	20600	12.34	95.8	9.62	12.11	21371	12.85	94.9	9.41	11.9	21614	13.01	97.1	9.66	28	30	71.7	62.4	NA	NA	"Hydrolics jam, 2 min extra at start"	"SLS"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"233"	1108	"1/28/2016 0:00:00"	"12/30/1899 7:45:00"	1	10	18.25	"NB-180"	"4"	"Ebbing"	""	NA	NA	0.4	NA	NA	NA	NA	NA	NA	NA	12.16	637	0.31	96.3	10.32	12.14	628	0.31	99.8	10.7	56	52	28.6	22.5	NA	NA	"Sonde fail on start drop.  .4 ppt from YSI"	"SLS"	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	297
"234"	1109	"1/28/2016 0:00:00"	"12/30/1899 8:02:00"	2	10	16.57	"NB-180"	"4"	"Ebbing"	""	12.16	637	0.31	96.3	10.32	12.14	628	0.31	99.8	10.7	12.12	563	0.27	95.8	10.28	12.05	580	0.28	99	10.64	52	73	22.5	18.7	NA	NA	""	"SLS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56
"235"	1110	"1/28/2016 0:00:00"	"12/30/1899 8:19:00"	1	10	17.37	"NB-170"	"4"	"Ebbing"	""	12.12	563	0.27	95.8	10.28	12.05	580	0.28	99	10.64	12.11	501	0.24	95.4	10.24	12.09	496	0.24	99.5	10.69	73	75	18.7	17.6	NA	NA	""	"SLS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	304
"236"	1111	"1/28/2016 0:00:00"	"12/30/1899 8:50:00"	1	10	20	"NB-230"	"4"	"Ebbing"	""	12.16	2727	1.42	92.7	9.87	NA	NA	NA	NA	NA	12.12	1978	1.01	95.6	10.21	12.01	2371	1.23	98.4	10.53	43	34	44.8	47.1	NA	NA	""	"SLS"	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143
"237"	1112	"1/28/2016 0:00:00"	"12/30/1899 9:54:00"	1	10	19.05	"NB-260"	"4"	"Ebbing"	""	NA	NA	2.3	NA	NA	NA	NA	NA	NA	NA	12.13	4167	2.23	89.7	9.5	12.01	5512	3	97.7	10.33	37	34	47	55.1	NA	NA	"YSI for top Salinity"	"SLS"	0	0	0	0	0	0	0	0	0	0	0	0	388	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180
"238"	1113	"1/28/2016 0:00:00"	"12/30/1899 10:08:00"	1	10	21.8	"NB-250"	"4"	"Ebbing"	""	12.13	4167	2.23	89.7	9.5	12.01	5512	3	97.7	10.33	12.14	3851	2.05	89.7	9.51	12.07	4501	2.42	96.1	10.19	34	35	55.1	50.4	NA	NA	"YSI Salinity:  1.9 ppt/1.8"	"SLS"	0	0	0	0	0	0	0	0	1	0	0	1	1080	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	433
"239"	1114	"1/28/2016 0:00:00"	"12/30/1899 10:49:00"	1	10	14.53	"NB-310"	"4"	"Low"	""	11.93	8107	4.52	91.2	9.57	11.84	8416	4.7	96.5	10.13	11.93	8222	4.59	91.4	9.59	12.22	8272	4.62	95.6	9.96	31	34	50.8	42.7	NA	NA	""	"SLS"	0	0	0	0	0	0	0	0	0	0	0	0	452	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	247
"240"	1115	"1/28/2016 0:00:00"	"12/30/1899 11:06:00"	2	10	11.7	"NB-310"	"4"	"Low"	""	11.93	8222	4.59	91.4	9.59	12.22	8272	4.62	95.6	9.96	12.03	7867	4.38	92.6	9.7	11.82	8358	4.67	96.7	10.16	34	35	42.7	46	NA	NA	"4.1 ppt start and end"	"SLS"	0	0	0	0	0	0	0	0	0	0	0	0	2730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132
"241"	1116	"1/28/2016 0:00:00"	"12/30/1899 11:59:00"	1	10	7.7	"NB-1119"	"4"	"Flooding"	""	NA	NA	10.4	NA	NA	NA	NA	NA	NA	NA	12.01	16689	9.83	96.4	9.77	11.64	23929	14.52	97.4	9.66	81	74	19.2	16.7	NA	NA	"YSI ppt 10.4/9.8.  Near rock wall- tow away from it towards bay"	"SLS"	0	0	0	0	0	0	0	0	1	0	0	0	2919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
"242"	1117	"1/28/2016 0:00:00"	"12/30/1899 12:15:00"	1	10	7.2	"NB-1118"	"4"	"Flooding"	""	12.01	16689	9.83	96.4	9.77	11.64	23929	14.52	97.4	9.66	12.11	19656	11.73	95.7	9.56	11.69	20946	12.57	97.2	9.74	74	80	16.7	12.1	NA	NA	""	"SLS"	0	0	0	0	0	0	0	0	0	0	0	0	5638	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"243"	1118	"1/28/2016 0:00:00"	"12/30/1899 12:36:00"	2	10	5.45	"NB-1119"	"4"	"Flooding"	""	11.8	16098	9.45	96.1	9.81	11.31	20145	12.04	96.8	9.83	12.1	19492	11.63	95.6	9.55	11.77	21056	12.64	97.4	9.75	88	72	11.4	12.3	NA	NA	"Followed debris line behind rock wall.  Tow along wall outwards."	"SLS"	0	0	0	0	0	0	0	0	0	0	0	0	1943	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"244"	1119	"1/28/2016 0:00:00"	"12/30/1899 12:57:00"	3	10	5	"NB-1119"	"4"	"Flooding"	""	11.75	14617	8.51	96.2	9.88	11.64	19049	11.34	97	9.81	11.78	11645	6.67	91	9.45	12.17	32792	20.5	94.6	8.93	79	75	11.6	19.6	NA	NA	"Followed debris line behind rock wall. Tow along wall outwards.  End depth into channel at 70.1 feet.  Sonde at that depth.  4 foot clearance on the boat at Mare Island Bridge with +3.9 foot tide on Humminbird."	"SLS"	0	0	0	0	0	0	0	0	0	0	0	0	2160	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"245"	1120	"2/2/2016 0:00:00"	"12/30/1899 7:03:00"	1	10	12.1	"NB-1170"	"5"	"Flooding"	""	11.18	14780	8.61	98.1	10.2	11.27	20703	12.4	99.4	10.07	11.33	16530	9.72	98.6	10.14	11.33	20270	12.12	99.5	10.08	68	50	36.7	26.9	NA	NA	""	"SLS"	0	0	0	0	0	0	0	0	0	0	0	0	363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
"246"	1121	"2/2/2016 0:00:00"	"12/30/1899 7:33:00"	1	10	22.4	"NB-1167"	"5"	"High"	""	11.26	16820	9.9	96.8	9.97	12.04	36905	23.34	101.5	9.44	10.86	17923	10.6	93.4	9.66	12.59	39888	25.44	99.8	9.05	67	80	14.2	12.9	NA	NA	"Choppy on the bay."	"SLS"	0	0	0	0	0	0	0	0	0	0	0	0	547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	81
"247"	1122	"2/2/2016 0:00:00"	"12/30/1899 9:00:00"	1	10	21	"NB-1147"	"5"	"Ebbing"	""	11.18	24577	14.94	96.2	9.61	12.19	40633	25.96	98.7	9	11.2	25720	15.7	96.3	9.57	12.61	42114	27.02	99.3	8.92	94	105	10.5	8.76	NA	NA	""	"SLS"	0	0	0	0	0	0	0	0	0	0	0	0	356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25
"248"	1123	"2/2/2016 0:00:00"	"12/30/1899 9:36:00"	1	10	NA	"NB-1133"	"5"	"Ebbing"	""	11.1	16951	9.99	95.6	9.88	12.65	41219	26.38	99.1	8.92	10.99	19313	11.5	95.1	9.76	12.35	41556	26.61	98.9	8.95	75	84	15.1	13.8	NA	NA	""	"SLS"	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"249"	1124	"2/2/2016 0:00:00"	"12/30/1899 10:00:00"	1	10	21	"NB-1134"	"5"	"Ebbing"	""	10.96	10271	5.82	95.8	10.19	12.55	40188	25.65	100.5	9.11	10.96	10810	6.15	96.2	10.22	12.42	40019	25.53	99.8	9.08	64	68	25.2	24.4	NA	NA	""	"SLS"	0	0	0	0	0	0	0	0	0	0	0	0	1636	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
"250"	1125	"2/2/2016 0:00:00"	"12/30/1899 10:35:00"	2	10	6.4	"NB-1134"	"5"	"Ebbing"	""	10.1	18556	11	97.3	10.22	9.82	19139	11.37	96.3	10.15	10.66	16999	10.01	98	10.22	10.47	25229	15.36	97.5	9.87	54	40	32.5	28.6	NA	NA	""	"SLS"	0	0	0	0	0	0	0	0	0	0	0	1	17624	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25
